Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_Per_HH,TOT_HH,Rounds,Scale
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040104,Proput,5,10,0.122,0.244,0.366,15,2010,1
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040105,Bantoat Baoh,8,19,0.103,0.244,0.346,27,2010,1
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040106,Kouk Treas,16,28,0.126,0.22,0.346,44,2010,1
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040107,Chhnuor,8,63,0.04,0.317,0.357,71,2010,2
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040108,Samraong Thum,6,63,0.027,0.284,0.311,69,2010,2
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040109,Ruessei Khang,1,17,0.014,0.233,0.247,18,2010,1
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040110,Ruessei Kandal,17,26,0.14,0.215,0.355,43,2010,1
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040111,Rumpeak,8,52,0.041,0.267,0.308,60,2010,2
Banteay Meanchey,Preah Netr Preah,Chhnuor Mean Chey,1040112,Kouk Trach,23,23,0.164,0.164,0.329,46,2010,1
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040201,Chob,9,34,0.038,0.142,0.18,43,2010,1
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040202,Roul Chruk,7,35,0.049,0.246,0.296,42,2010,1
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040203,Prasat,12,17,0.124,0.175,0.299,29,2010,1
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040204,Krasang Thmei,18,30,0.109,0.182,0.291,48,2010,1
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040205,Pradak,34,28,0.157,0.13,0.287,62,2010,2
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040206,Chroab Thmei,29,24,0.157,0.13,0.286,53,2010,2
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040207,Chroab Chas,39,23,0.176,0.104,0.281,62,2010,2
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040208,Kak,22,30,0.112,0.153,0.265,52,2010,2
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040209,Kouk Lun,13,52,0.06,0.242,0.302,65,2010,2
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040210,Phnum Chonhcheang,15,134,0.03,0.267,0.297,149,2010,2
Banteay Meanchey,Preah Netr Preah,Chob Veari,1040211,Chakkrei,52,143,0.079,0.216,0.295,195,2010,3
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040301,Phnum Lieb Kaeut,28,66,0.083,0.196,0.28,94,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040302,Phnum Lieb Lech,50,41,0.157,0.129,0.286,91,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040303,Troyoung,26,45,0.104,0.179,0.283,71,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040304,Tro Louk Cheung,14,30,0.092,0.197,0.289,44,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040305,Tro Louk Lech,13,32,0.081,0.199,0.28,45,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040306,Tro Louk Tboung,24,49,0.09,0.184,0.274,73,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040307,Laote,18,37,0.082,0.168,0.25,55,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040308,Rumduol,31,62,0.108,0.216,0.324,93,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040309,Pring Chu,13,26,0.096,0.193,0.289,39,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040310,Kantrab,9,21,0.083,0.194,0.278,30,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040311,Tnaot,12,24,0.095,0.19,0.286,36,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040312,Anlong Sar,14,27,0.099,0.191,0.291,41,2010,1
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040313,Kandaol,20,41,0.091,0.187,0.279,61,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040314,Kambaor,26,55,0.089,0.188,0.276,81,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040315,Kabau,19,23,0.099,0.12,0.219,42,2010,2
Banteay Meanchey,Preah Netr Preah,Phnum Lieb,1040316,Kampong Krasang,14,22,0.113,0.177,0.29,36,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040401,Char,17,18,0.111,0.118,0.229,35,2010,2
Banteay Meanchey,Preah Netr Preah,Prasat,1040402,Bat Trang,7,10,0.104,0.149,0.254,17,2010,2
Banteay Meanchey,Preah Netr Preah,Prasat,1040403,Sampov Lun,10,18,0.097,0.175,0.272,28,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040404,Phlov Leav,7,15,0.088,0.188,0.275,22,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040405,Ta Am,15,40,0.078,0.208,0.286,55,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040406,Ampil,10,20,0.093,0.187,0.28,30,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040407,Kandal,6,14,0.087,0.203,0.29,20,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040408,Thmei,12,30,0.081,0.203,0.284,42,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040409,Ovmal,6,11,0.102,0.186,0.288,17,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040410,Tonloab,29,40,0.12,0.165,0.285,69,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040411,Kien Banteay,6,14,0.085,0.197,0.282,20,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040412,Prasat,6,14,0.086,0.2,0.286,20,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040413,Anlong Sar,10,15,0.123,0.185,0.309,25,2010,1
Banteay Meanchey,Preah Netr Preah,Prasat,1040414,Kampream,10,20,0.096,0.192,0.288,30,2010,1
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040501,Paoy Kdoeang,27,51,0.086,0.163,0.249,78,2010,2
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040502,Cheung Voat,21,40,0.087,0.166,0.253,61,2010,2
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040503,Kandal,16,49,0.062,0.191,0.254,65,2010,1
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040504,Post Chas,27,51,0.085,0.161,0.247,78,2010,2
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040505,Paoy Samraong,29,54,0.089,0.166,0.255,83,2010,2
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040506,Paoy Pring,9,18,0.085,0.17,0.255,27,2010,1
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040507,Paoy Ta Paen,15,29,0.086,0.167,0.253,44,2010,1
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040508,Sreh Kaeut,24,48,0.081,0.163,0.244,72,2010,2
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040509,Sreh Lech,14,24,0.088,0.151,0.239,38,2010,1
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040510,Kouk Srok,7,14,0.083,0.167,0.25,21,2010,3
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040511,Sramaoch,29,53,0.088,0.161,0.249,82,2010,2
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040512,Peam Sreh,14,25,0.092,0.163,0.255,39,2010,1
Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,1040513,Doun Chraeng,25,47,0.121,0.228,0.35,72,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040601,Rohal,91,23,0.192,0.049,0.241,114,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040602,Sala Chheh,44,17,0.174,0.067,0.241,61,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040603,Chak,28,15,0.156,0.083,0.239,43,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040604,Tep Kaosa,28,18,0.147,0.094,0.241,46,2010,1
Banteay Meanchey,Preah Netr Preah,Rohal,1040605,Snay,13,13,0.113,0.113,0.226,26,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040606,Anlong Thmei,8,18,0.073,0.164,0.236,26,2010,1
Banteay Meanchey,Preah Netr Preah,Rohal,1040607,Popel,38,16,0.17,0.071,0.241,54,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040608,Paoy Svay,28,9,0.181,0.058,0.239,37,2010,1
Banteay Meanchey,Preah Netr Preah,Rohal,1040609,Ruessei,13,6,0.167,0.077,0.244,19,2010,1
Banteay Meanchey,Preah Netr Preah,Rohal,1040610,Prey Moan,12,15,0.108,0.135,0.243,27,2010,2
Banteay Meanchey,Preah Netr Preah,Rohal,1040611,Stueng Kambot,13,11,0.131,0.111,0.242,24,2010,2
Banteay Meanchey,Preah Netr Preah,Tean Kam,1040701,Bantoat Baoh,29,54,0.105,0.195,0.3,83,2010,1
Banteay Meanchey,Preah Netr Preah,Tean Kam,1040702,Tean Kam Lech,10,18,0.108,0.194,0.301,28,2010,1
Banteay Meanchey,Preah Netr Preah,Tean Kam,1040703,Tean Kam Cheung,12,22,0.105,0.193,0.298,34,2010,1
Banteay Meanchey,Preah Netr Preah,Tean Kam,1040704,Tean Kam Tboung,22,42,0.102,0.194,0.296,64,2010,2
Banteay Meanchey,Preah Netr Preah,Tean Kam,1040705,Ou,11,19,0.111,0.192,0.303,30,2010,1
Banteay Meanchey,Preah Netr Preah,Tean Kam,1040706,Ta Un,7,13,0.108,0.2,0.308,20,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040801,Smach,47,59,0.127,0.159,0.286,106,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040802,Paoy Char,20,22,0.131,0.144,0.275,42,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040803,Ta Khaek,9,22,0.081,0.198,0.279,31,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040804,Kouk kei,15,18,0.124,0.149,0.273,33,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040805,Tonloab,6,6,0.136,0.136,0.273,12,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040806,Kouk Tiem,8,14,0.101,0.177,0.278,22,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040807,Char Leu,23,23,0.139,0.139,0.277,46,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040808,Kantuot,6,8,0.118,0.157,0.275,14,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040809,Thmei,37,36,0.141,0.137,0.279,73,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040810,Kandal,13,15,0.138,0.16,0.298,28,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040811,Tuek Chour,24,27,0.13,0.147,0.277,51,2010,2
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040812,Ta Siev,13,17,0.12,0.157,0.278,30,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040813,Kampong Thkov,14,15,0.131,0.14,0.271,29,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040814,Ta Pon,13,23,0.102,0.18,0.281,36,2010,4
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040815,Svay L'a,28,50,0.1,0.179,0.279,78,2010,2
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040816,Ta Daek,12,13,0.132,0.143,0.275,25,2010,1
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040817,Samraong,30,42,0.115,0.161,0.276,72,2010,2
Banteay Meanchey,Preah Netr Preah,Tuek Chour,1040818,Anlong Vil,14,15,0.137,0.147,0.284,29,2010,2
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040901,Trabaek,17,11,0.099,0.064,0.163,28,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040902,Kandal,19,26,0.16,0.218,0.378,45,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040903,Kouk Thum,26,51,0.126,0.246,0.372,77,2010,2
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040904,Bos Sbov,58,25,0.261,0.113,0.374,83,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040905,Soutr Mont,36,10,0.29,0.081,0.371,46,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040906,Srah Khtum,22,10,0.282,0.128,0.41,32,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040907,Kabau,20,53,0.106,0.28,0.386,73,2010,2
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040908,Kbal Khting,26,19,0.211,0.154,0.366,45,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040909,Smach,25,5,0.316,0.063,0.38,30,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040910,Boeng Veaeng,17,15,0.198,0.174,0.372,32,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040911,Bantoat Baoh,33,10,0.289,0.088,0.377,43,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040912,Pring Kaong,75,95,0.162,0.205,0.366,170,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040913,Khchas,19,41,0.12,0.259,0.38,60,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040914,Khnhaer,43,39,0.205,0.186,0.39,82,2010,2
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040915,Khu Svay,16,14,0.186,0.163,0.349,30,2010,1
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040916,Khvav,44,25,0.247,0.14,0.388,69,2010,2
Banteay Meanchey,Preah Netr Preah,Bos Sbov,1040917,Tbaeng,27,35,0.166,0.215,0.38,62,2010,2
Banteay Meanchey,Ou Chrov,Changha,1050101,Boeng Seila,23,30,0.1,0.13,0.23,53,2010,2
Banteay Meanchey,Ou Chrov,Changha,1050102,Ta Chrueng,8,42,0.037,0.192,0.228,50,2010,1
Banteay Meanchey,Ou Chrov,Changha,1050103,Ta Phaok,18,55,0.056,0.171,0.227,73,2010,2
Banteay Meanchey,Ou Chrov,Changha,1050104,Paoy Voat,28,52,0.079,0.147,0.226,80,2010,2
Banteay Meanchey,Ou Chrov,Changha,1050105,Chhuk,7,26,0.048,0.178,0.226,33,2010,2
Banteay Meanchey,Ou Chrov,Changha,1050106,Chrey,11,42,0.045,0.174,0.219,53,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050201,Yeang thmei,20,43,0.056,0.12,0.175,63,2010,2
Banteay Meanchey,Ou Chrov,Koub,1050202,Mak Heun,16,19,0.082,0.097,0.179,35,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050203,Veang Muong,8,5,0.11,0.068,0.178,13,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050204,Koub Kaeut,11,1,0.164,0.015,0.179,12,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050205,Khai Dan,7,12,0.067,0.115,0.183,19,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050206,Naka Chhay,1,15,0.011,0.161,0.172,16,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050207,Koub Lech,6,5,0.091,0.076,0.167,11,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050208,Koub Cheung,9,3,0.118,0.039,0.158,12,2010,1
Banteay Meanchey,Ou Chrov,Koub,1050209,Ou Chrov,25,16,0.109,0.07,0.179,41,2010,2
Banteay Meanchey,Ou Chrov,Koub,1050210,Souriya,34,20,0.113,0.067,0.18,54,2010,2
Banteay Meanchey,Ou Chrov,Koub,1050211,Koun Trei,54,7,0.159,0.021,0.18,61,2010,2
Banteay Meanchey,Ou Chrov,Kuttasat,1050301,Koub Touch,8,14,0.022,0.039,0.061,22,2010,1
Banteay Meanchey,Ou Chrov,Kuttasat,1050302,Kaoh Char,3,7,0.033,0.077,0.11,10,2010,1
Banteay Meanchey,Ou Chrov,Kuttasat,1050303,Kuttaksat,19,63,0.037,0.123,0.16,82,2010,2
Banteay Meanchey,Ou Chrov,Kuttasat,1050304,Yeay Ort,43,14,0.166,0.054,0.22,57,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050501,Banlech,34,48,0.119,0.168,0.288,82,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050502,Neak Ta Chhor,27,18,0.175,0.117,0.292,45,2010,1
Banteay Meanchey,Ou Chrov,Samraong,1050503,Samraong,14,11,0.157,0.124,0.281,25,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050504,Kampong Reab,26,59,0.105,0.238,0.343,85,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050505,Thmei,30,27,0.16,0.144,0.303,57,2010,1
Banteay Meanchey,Ou Chrov,Samraong,1050506,Thmenh Trei,18,47,0.076,0.198,0.274,65,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050507,Bat Trang,22,28,0.124,0.157,0.281,50,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050508,Anhchanh,16,25,0.108,0.169,0.277,41,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050509,Voat,26,7,0.217,0.058,0.275,33,2010,2
Banteay Meanchey,Ou Chrov,Samraong,1050510,Kandal,20,31,0.116,0.179,0.295,51,2010,1
Banteay Meanchey,Ou Chrov,Souphi,1050601,Souphi Cheung,18,67,0.05,0.186,0.236,85,2010,2
Banteay Meanchey,Ou Chrov,Souphi,1050602,Souphi Kandal,17,24,0.096,0.136,0.232,41,2010,1
Banteay Meanchey,Ou Chrov,Souphi,1050603,Souphi Tboung,12,55,0.042,0.192,0.233,67,2010,2
Banteay Meanchey,Ou Chrov,Souphi,1050604,Kouk Chak,13,21,0.087,0.141,0.228,34,2010,1
Banteay Meanchey,Ou Chrov,Souphi,1050605,Kouk Prich,6,40,0.03,0.198,0.228,46,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050701,Soeng Lech,15,18,0.108,0.129,0.237,33,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050702,Roka,9,45,0.045,0.226,0.271,54,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050703,Anlong Svay,11,26,0.079,0.186,0.264,37,2010,2
Banteay Meanchey,Ou Chrov,Soengh,1050704,Soeng Tboung,10,35,0.06,0.208,0.268,45,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050705,Phkoam,15,41,0.074,0.202,0.276,56,2010,2
Banteay Meanchey,Ou Chrov,Soengh,1050706,Pongro,17,29,0.094,0.161,0.256,46,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050707,Tnaot,3,4,0.097,0.129,0.226,7,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050708,Kandal,15,36,0.079,0.189,0.268,51,2010,1
Banteay Meanchey,Ou Chrov,Soengh,1050709,Run,14,46,0.063,0.208,0.271,60,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050901,Banteay Thmei,34,16,0.138,0.065,0.203,50,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050902,Chouk Chey,74,46,0.119,0.074,0.193,120,2010,2
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050903,Ou Bei Choan,26,14,0.133,0.071,0.204,40,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050904,Prasat,12,6,0.125,0.062,0.188,18,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050905,Prey Chan,24,11,0.124,0.057,0.181,35,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050906,Preav Chas,17,11,0.121,0.079,0.2,28,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050907,Seila Khmaer,61,19,0.138,0.043,0.181,80,2010,2
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050908,Snuol Tret,39,19,0.126,0.061,0.187,58,2010,2
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050909,Thnal Bat,30,26,0.104,0.09,0.194,56,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050910,Tumnob Dach,53,26,0.128,0.063,0.191,79,2010,1
Banteay Meanchey,Ou Chrov,Ou Bei Choan,1050911,Yeang Dangkum,27,15,0.128,0.071,0.199,42,2010,1
Banteay Meanchey,Serei Saophoan,Kampong Svay,1060201,Kampong Svay,134,64,0.095,0.045,0.14,198,2010,3
Banteay Meanchey,Serei Saophoan,Kampong Svay,1060202,Kangva,109,28,0.366,0.094,0.46,137,2010,2
Banteay Meanchey,Serei Saophoan,Kampong Svay,1060203,Phum Pir,220,31,0.142,0.02,0.162,251,2010,1
Banteay Meanchey,Serei Saophoan,Kampong Svay,1060204,Pongro,164,14,0.217,0.018,0.235,178,2010,1
Banteay Meanchey,Serei Saophoan,Kampong Svay,1060205,Souphi,97,134,0.1,0.138,0.237,231,2010,1
Banteay Meanchey,Serei Saophoan,Kaoh Pong Satv,1060301,Kaoh Pong Satv,29,42,0.098,0.142,0.24,71,2010,2
Banteay Meanchey,Serei Saophoan,Kaoh Pong Satv,1060302,Ta Sokh,8,18,0.077,0.173,0.25,26,2010,1
Banteay Meanchey,Serei Saophoan,Kaoh Pong Satv,1060303,Preah Angk,4,19,0.048,0.226,0.274,23,2010,1
Banteay Meanchey,Serei Saophoan,Kaoh Pong Satv,1060304,Snay Dangkot,17,19,0.118,0.132,0.25,36,2010,1
Banteay Meanchey,Serei Saophoan,Kaoh Pong Satv,1060305,Angkea Bos,54,57,0.121,0.128,0.248,111,2010,2
Banteay Meanchey,Serei Saophoan,Mkak,1060401,Mkak,30,45,0.101,0.152,0.253,75,2010,2
Banteay Meanchey,Serei Saophoan,Mkak,1060402,Kbal Spean,73,12,0.217,0.036,0.252,85,2010,1
Banteay Meanchey,Serei Saophoan,Mkak,1060403,Ta Ma,25,62,0.073,0.18,0.253,87,2010,1
Banteay Meanchey,Serei Saophoan,Mkak,1060404,Kouk Lieb,37,18,0.169,0.082,0.251,55,2010,2
Banteay Meanchey,Serei Saophoan,Mkak,1060405,Chhuk,38,12,0.187,0.059,0.246,50,2010,2
Banteay Meanchey,Serei Saophoan,Mkak,1060406,Doun Lei,7,44,0.033,0.211,0.244,51,2010,1
Banteay Meanchey,Serei Saophoan,Mkak,1060407,Baek Chan,31,16,0.164,0.085,0.249,47,2010,2
Banteay Meanchey,Serei Saophoan,Ou Ambel,1060501,Saesen,87,78,0.151,0.135,0.285,165,2010,3
Banteay Meanchey,Serei Saophoan,Ou Ambel,1060502,Kourothan,124,68,0.158,0.086,0.244,192,2010,3
Banteay Meanchey,Serei Saophoan,Ou Ambel,1060503,Roung Masin,61,90,0.103,0.152,0.255,151,2010,1
Banteay Meanchey,Serei Saophoan,Ou Ambel,1060504,Prohut,37,83,0.082,0.184,0.267,120,2010,2
Banteay Meanchey,Serei Saophoan,Ou Ambel,1060505,Ou Ambel,154,104,0.124,0.084,0.208,258,2010,4
Banteay Meanchey,Serei Saophoan,Phniet,1060601,Kantuot,38,0,0.207,0,0.207,38,2010,1
Banteay Meanchey,Serei Saophoan,Phniet,1060602,Kampring,24,15,0.155,0.097,0.252,39,2010,1
Banteay Meanchey,Serei Saophoan,Phniet,1060603,Phniet,32,8,0.218,0.054,0.272,40,2010,2
Banteay Meanchey,Serei Saophoan,Phniet,1060604,Neak Ta,17,11,0.149,0.096,0.246,28,2010,1
Banteay Meanchey,Serei Saophoan,Phniet,1060605,Thmei,16,32,0.066,0.132,0.198,48,2010,1
Banteay Meanchey,Serei Saophoan,Phniet,1060606,Bangruh,19,1,0.238,0.012,0.25,20,2010,1
Banteay Meanchey,Serei Saophoan,Phniet,1060607,Sala Krau,29,0,0.232,0,0.232,29,2010,1
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060701,Chak,16,20,0.114,0.143,0.257,36,2010,2
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060702,Phum Muoy,77,37,0.175,0.084,0.259,114,2010,1
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060703,Phum Bei,37,67,0.048,0.087,0.136,104,2010,1
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060704,Phum Buon,54,43,0.087,0.07,0.157,97,2010,1
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060705,Prey Ruessei,49,60,0.108,0.132,0.24,109,2010,1
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060706,Preah Ponlea,39,29,0.126,0.094,0.22,68,2010,1
Banteay Meanchey,Serei Saophoan,Preah Ponlea,1060707,Kbal Spean,32,45,0.131,0.184,0.316,77,2010,1
Banteay Meanchey,Serei Saophoan,Tuek Thla,1060801,Keab,33,167,0.038,0.191,0.229,200,2010,1
Banteay Meanchey,Serei Saophoan,Tuek Thla,1060802,Tumnob Chrey,32,33,0.155,0.159,0.314,65,2010,1
Banteay Meanchey,Serei Saophoan,Tuek Thla,1060803,Tuek Thla,54,184,0.056,0.192,0.248,238,2010,1
Banteay Meanchey,Serei Saophoan,Tuek Thla,1060804,Ba Nay,24,47,0.094,0.185,0.28,71,2010,2
Banteay Meanchey,Serei Saophoan,Tuek Thla,1060805,Phnum Bak,20,42,0.061,0.128,0.19,62,2010,2
Banteay Meanchey,Serei Saophoan,Tuek Thla,1060806,Dei Lou,40,74,0.099,0.183,0.282,114,2010,1
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070101,Kouk Samraong Koet,13,64,0.067,0.33,0.397,77,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070102,Kbal Tonsaong,41,57,0.153,0.213,0.366,98,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070103,Banteay Chhmar Cheung,35,71,0.099,0.2,0.299,106,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070105,Kbal Krabei,38,57,0.122,0.183,0.304,95,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070106,Banteay Chhmar Tboung,45,67,0.096,0.143,0.238,112,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070107,Bangtey Chmar Khang Lech,83,75,0.296,0.268,0.564,158,2010,3
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070108,Thma Daekkeh,54,66,0.27,0.33,0.6,120,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070109,Thlok,36,55,0.162,0.248,0.41,91,2010,1
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070110,Kouk Samraong Lech,56,98,0.228,0.398,0.626,154,2010,3
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070111,Srah Chrey,57,28,0.297,0.146,0.443,85,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070112,Dang Reaek,37,12,0.407,0.132,0.538,49,2010,1
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070113,Prasat Tbeng,102,37,0.247,0.09,0.337,139,2010,2
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070114,Prey Changha,16,21,0.143,0.188,0.33,37,2010,1
Banteay Meanchey,Thma Puok,Banteay Chhmar,1070115,Trapeang Thlok,21,16,0.259,0.198,0.457,37,2010,1
Banteay Meanchey,Thma Puok,Kouk Romiet,1070201,Kouk Prech,16,50,0.037,0.115,0.151,66,2010,1
