NCDD_CodeP,NCDD_CodeD,NCDD_CodeC,Commune,TT_Family,Commune_S,Corn_Ha,Corn_Yield,Cass_Ha,Cass_Yield,Cash_Ha,Cash_Yield,Mang_Ha,Mang_Yield,PigFarm,PigRaised,ChickFarm,ChickRaise,DuckFarm,DuckRaised,CowFarm,CowRaised,BuffFarm,BuffRaised,Rpig,Rpoultry,Rcow,Rbuff,RLUn_1Ha_N,RLUn_1Ha_P,Per_HH_El,Fami_Impro,Fami_Unim,RatImpLatH,RiField_Ha,Ratio
2,208,20802,Norea,1141,516,0,0,0,0,0,0,0,0,9,89,176,774,51,275,1,4,0,0,9.8889,4.6211,4,0,316,27.695,77.670753,616,314,53.98773,400,77.52
2,208,20803,Ta Pon,3199,12630,0,0,0,0,0,0,0,0,660,1045,1847,7348,538,1992,531,1736,70,119,1.5833,3.9161,3.2693,1.7,801,25.0391,13.567032,700,365,21.881838,6111,48.38
2,208,20804,Roka,1964,3010,0,0,0,0,0,0,0,0,139,353,907,2584,19,146,249,561,9,20,2.5396,2.9482,2.253,2.2222,310,15.7841,71.661721,406,60,20.672098,2040,67.77
2,208,20805,Kampong Preah,2077,12602,5,1,1.5,2,0,0,0,0,112,242,1587,5570,112,5629,1171,2141,58,123,2.1607,6.5915,1.8284,2.1207,624,30.0433,35.294118,879,169,42.320655,5000,39.68
2,208,20806,Kampong Preang,2182,21040,0,0,0,0,0,0,0,0,324,571,1218,6024,69,11985,412,1020,9,36,1.7623,13.993,2.4757,4,290,13.2906,25.158562,506,667,23.189734,10716,50.93
2,208,20807,Reang Kesei,1862,10000,0,0,0,0,0,0,0,0,125,693,852,7190,101,14985,741,1351,3,20,5.544,23.2686,1.8232,6.6667,165,8.8614,11.181641,573,172,30.773362,6000,60
2,208,20808,Ou Dambang Muoy,2611,1514,2,0.5,0,0,0,0,0,0,198,760,963,3173,91,3472,690,1160,0,0,3.8384,6.3046,1.6812,0,400,15.3198,70.479134,903,608,34.58445,1340,88.51
2,208,20809,Ou Dambang Pir,2630,1872,0,0,0,0,0,0,0,0,138,2399,1704,9615,45,5158,833,1384,2,5,17.3841,8.4465,1.6615,2.5,828,31.4829,66.107707,865,72,32.889734,1517,81.04
2,208,20810,Voat Ta Muem,3121,3200,17,2,0,0,0,0,12,1.8,80,430,2018,8872,100,11587,856,2052,1,2,5.375,9.6596,2.3972,2,1209,38.7376,54.806126,830,602,26.59404,1849,57.78
2,209,20901,Ta Taok,674,7771,524.32,3,0,0,0,0,0,0,99,161,392,1591,21,132,136,556,1,5,1.6263,4.1719,4.0882,5,136,20.178,15.68323,61,68,9.050445,48.44,0.62
2,209,20902,Kampong Lpov,1300,43001,3070,6,15,40,0,0,0,0,444,540,635,5010,74,376,578,2082,6,22,1.2162,7.5966,3.6021,3.6667,541,41.6154,12.753188,69,423,5.307692,3290,7.65
2,209,20903,Ou Samril,1303,21156,3950,4.5,2750,25,30,0,138,7,93,252,385,2799,39,1371,298,1217,5,25,2.7097,9.8349,4.0839,5,216,16.5771,18.54899,354,19,27.168074,3300,15.6
2,209,20904,Sung,1255,6870,680,9,97,15,0,0,0,0,293,811,981,5705,90,469,170,481,1,5,2.7679,5.7647,2.8294,5,341,27.1713,29.582449,419,286,33.386454,2500,36.39
2,209,20905,Samlout,1712,1625,250,6,15,40,0,0,0,0,116,316,1178,6360,49,198,302,678,19,66,2.7241,5.3447,2.245,3.4737,226,13.2009,1.497934,196,270,11.448598,867,53.35
2,209,20906,Mean Chey,1018,6816,2677,4,1434,30,0,0,7,0,44,198,745,3917,27,609,119,292,0,0,4.5,5.8627,2.4538,0,14,1.3752,18.018018,316,301,31.041257,0,0
2,209,20907,Ta Sanh,2013,1719,10726,6,1278,30,0,0,0,0,193,551,1427,4741,539,1732,696,1271,2,6,2.8549,3.2925,1.8261,3,372,18.4799,17.607332,619,709,30.750124,725,42.18
2,210,21001,Sampov Lun,442,2600,562,3.2,1430,4,0,0,0,0,9,48,195,1050,37,605,10,39,0,0,5.3333,7.1336,3.9,0,0,0,62.707838,75,118,16.968326,10,0.38
2,210,21002,Angkor Ban,444,790,253,3,534,4,0,0,0,0,6,25,330,1976,34,228,17,73,0,0,4.1667,6.0549,4.2941,0,0,0,75.052854,43,134,9.684685,6,0.76
2,210,21003,Ta Sda,884,3874,440,4,2968,24,0,0,3,0,25,198,621,3344,36,140,38,138,0,0,7.92,5.3029,3.6316,0,30,3.3937,64.565993,373,79,42.19457,26,0.67
2,210,21004,Santepheap,2132,4100,349,4.8,2537,24,0,0,0,0,102,248,1259,4890,59,208,79,191,0,0,2.4314,3.868,2.4177,0,0,0,52.963272,667,460,31.285178,41,1
2,210,21005,Serei Mean Chey,2762,8452,339,4,2718,31,0,0,18,0,123,309,2364,13668,104,1780,118,399,1,2,2.5122,6.2593,3.3814,2,181,6.5532,35.65365,553,138,20.021723,2482.5,29.37
2,210,21006,Chrey Seima,1702,6354,511,5.6,1761,22,0,0,0,0,49,148,1147,4226,52,311,65,265,0,0,3.0204,3.784,4.0769,0,42,2.4677,46.406685,292,51,17.156287,2816,44.32
2,211,21101,Phnum Proek,1292,11400,912,5,4256,5,0,0,15,7,22,76,687,1690,7,66,16,71,0,0,3.4545,2.5303,4.4375,0,212,16.4087,50.946143,588,100,45.510836,215,1.89
2,211,21102,Pech Chenda,3172,10765,4567,4.2,3789,27.7,0,0,10,20,39,356,1477,9022,118,569,40,303,0,0,9.1282,6.0132,7.575,0,38,1.198,49.520958,1323,138,41.708701,151,1.4
2,211,21103,Bour,3738,6352,1830,6,1700,5,0,0,0,0,125,710,595,5267,98,2490,172,445,0,0,5.68,11.1934,2.5872,0,703,18.8068,14.180479,933,226,24.959872,1950,30.7
2,211,21104,Barang Thleak,2077,7200,1550,13,1992,12,0,0,0,0,28,146,1172,5921,57,511,39,172,0,0,5.2143,5.2335,4.4103,0,250,12.0366,48.151614,349,231,16.803081,308,4.28
2,211,21105,Ou Rumduol,1694,13018,1200,7,1418,90,0,0,0,0,479,1022,1233,11747,1018,5984,77,183,0,0,2.1336,7.8769,2.3766,0,216,12.7509,32.083333,658,321,38.842975,800,6.15
2,212,21201,Kamrieng,1450,6328.3,2207,5,3648,25,0,0,5,0,38,138,840,6742,89,571,55,243,0,0,3.6316,7.8719,4.4182,0,84,5.7931,24.447717,243,701,16.758621,244,3.86
2,212,21202,Boeng Reang,2458,3702,367,5,1568,24,0,0,0,0,24,133,265,1650,64,510,52,197,0,0,5.5417,6.5653,3.7885,0,853,34.703,89.935846,1064,375,43.287225,348,9.4
2,212,21203,Ou Da,1492,13286,461,7,2543,40,0,0,10,5,55,188,705,5708,245,1887,175,569,0,0,3.4182,7.9947,3.2514,0,172,11.5282,26.975833,400,189,26.809651,1076,8.1
2,212,21204,Trang,1724,5736,980,1.2,2150,20,0,0,0,0,29,202,894,3661,176,705,146,552,0,0,6.9655,4.0804,3.7808,0,488,28.3063,47.336293,272,351,15.777262,981,17.1
2,212,21205,Ta Saen,1437,5750,850,5.5,2650,15,0,0,0,0,37,198,963,5331,177,950,58,245,0,0,5.3514,5.5096,4.2241,0,90,6.263,56.768559,235,215,16.353514,580,10.09
2,212,21206,Ta Krei,2709,3276,2831,4,784,10,0,0,0,0,67,331,1092,8434,311,1433,377,849,3,23,4.9403,7.0328,2.252,7.6667,623,22.9974,8.588469,536,452,19.785899,2041,62.3
2,213,21301,Thipakdei,2010,7065,15,4,0,0,0,0,30,1,279,685,1377,9484,202,1530,752,1629,4,17,2.4552,6.9753,2.1662,4.25,239,11.8905,23.659004,375,423,18.656716,6580,93.14
2,213,21302,Kaos Krala,799,2700,0,0,0,0,0,0,0,0,48,239,472,2029,50,1021,170,613,0,0,4.9792,5.8429,3.6059,0,107,13.3917,28.571429,138,112,17.271589,1263,46.78
2,213,21303,Hab,708,3415,0,0,0,0,0,0,5,0.5,83,222,497,3471,69,240,195,326,1,3,2.6747,6.5565,1.6718,3,179,25.2825,0,148,126,20.903955,3277,95.96
2,213,21304,Preah Phos,775,15820,18,3,37,5,0,0,1,8,44,146,483,3235,218,776,358,998,2,6,3.3182,5.7218,2.7877,3,104,13.4194,0,59,102,7.612903,9955,62.93
2,213,21305,Doun Ba,923,19100,500,3,400,20,0,0,2,2,46,137,440,3232,102,526,333,1256,9,40,2.9783,6.9336,3.7718,4.4444,138,14.9512,0,109,106,11.809317,7845,41.07
2,213,21306,Chhnal Moan,921,49795,225,5,271,8,0,0,3,30,72,270,560,3577,124,1001,522,1499,1,2,3.75,6.693,2.8716,2,51,5.5375,4.284104,62,308,6.731813,35000,70.29
2,214,21401,Preaek Chik,1716,17384,756,4,92,35,0,0,25,24,274,645,1237,3462,124,675,1095,2070,5,12,2.354,3.0397,1.8904,2.4,269,15.676,2.465753,90,268,5.244755,11012,63.35
2,214,21402,Prey Tralach,1646,32400,512,20,512,50,0,0,0,0,184,340,375,1596,167,1427,558,1289,46,118,1.8478,5.5775,2.31,2.5652,125,7.5942,0,81,158,4.921021,15449,47.68
3,301,30101,Batheay,3228,9150,0,0,0,0,0,0,0,0,768,1769,1987,12731,125,13938,1114,2029,135,452,2.3034,12.6274,1.8214,3.3481,1784,55.2664,26.863572,876,0,27.137546,4712,51.5
3,301,30102,Chbar Ampov,1398,3900,0,0,0,0,0,0,0,0,424,598,960,5640,22,3508,583,844,131,284,1.4104,9.3157,1.4477,2.1679,693,49.5708,0,72,35,5.150215,1249,32.03
3,301,30103,Chealea,1495,5000,0,0,0,0,0,0,0,0,65,633,739,11171,29,38950,396,1194,54,149,9.7385,65.2617,3.0152,2.7593,686,45.8863,36.026059,153,0,10.234114,3025,60.5
3,301,30104,Cheung Prey,1787,2600,0,0,12,3,108,1.5,0,0,179,570,1479,12578,35,21040,858,2021,43,108,3.1844,22.2048,2.3555,2.5116,1365,76.385,6.225931,287,91,16.060436,1109,42.65
3,301,30105,Me Pring,1399,2886.87,0,0,0,0,0,0,0,0,152,491,880,5048,137,4501,960,1871,164,420,3.2303,9.3894,1.949,2.561,744,53.1808,0,214,43,15.29664,2785.74,96.5
3,301,30106,Ph'av,1710,1356,0,0,0,0,0,0,0,0,174,344,675,2761,44,37505,340,913,20,47,1.977,56.0028,2.6853,2.35,1478,86.4327,68.349754,949,45,55.497076,839,61.87
3,301,30107,Sambour,2701,9300,0,0,0,0,0,0,0,0,386,2034,2064,15024,126,10542,792,1832,437,1033,5.2694,11.674,2.3131,2.3638,923,34.1725,39.503468,679,38,25.138837,4553,48.96
3,301,30108,Sandaek,2775,5950,0,0,0,0,0,0,0,0,417,699,1772,5872,51,38730,1712,3495,457,827,1.6763,24.4663,2.0415,1.8096,1052,37.9099,5.455933,152,2,5.477477,5500,92.44
3,301,30109,Tang Krang,2304,0,0,0,0,0,0,0,0,0,255,572,1309,6045,54,11991,789,2060,57,134,2.2431,13.2326,2.6109,2.3509,1376,59.7222,15.096201,794,0,34.461806,0,0
3,301,30110,Tang Krasang,1921,4450,0,0,0,0,0,0,0,0,654,1647,1431,7726,82,16123,1269,3003,85,309,2.5183,15.7627,2.3664,3.6353,984,51.2233,4.405286,268,14,13.951067,3851,86.54
3,301,30111,Trab,2186,10260,0,0,0,0,0,0,0,0,294,880,1766,14960,279,5229,1710,4862,196,466,2.9932,9.8724,2.8433,2.3776,684,31.29,0,112,24,5.123513,7114,69.34
3,301,30112,Tumnob,1686,2000,0,0,0,0,0,0.8,0,0,562,1593,974,4590,61,10862,598,1098,182,378,2.8345,14.9295,1.8361,2.0769,1136,67.3784,9.733978,182,288,10.794781,1087,54.35
3,302,30201,Bos Khnor,4405,1361104,700,12,250,10,300,21,0,0,91,206,394,3205,0,0,216,441,2,13,2.2637,8.1345,2.0417,6.5,590,13.3939,57.365854,1467,743,33.303065,164878,12.11
3,302,30202,Chamkar Andoung,3377,9150,395,5,750,10,1700,1.2,15,10,74,808,937,3834,89,913,239,765,9,41,10.9189,4.6267,3.2008,4.5556,262,7.7584,48.883999,1221,208,36.156352,315,3.44
3,302,30203,Cheyyou,2873,4150,0,0,26,25,5085,1.5,2,0,103,371,776,3813,228,1132,527,2235,97,291,3.6019,4.9253,4.241,3,763,26.5576,21.083861,579,470,20.15315,1287,31.01
3,302,30204,Lvea Leu,1594,167460,9,5.5,95,18,217,1,0,0,195,561,647,5238,131,2102,378,808,18,60,2.8769,9.4344,2.1376,3.3333,574,36.01,36.998617,235,339,14.742785,68650,40.99
3,302,30205,Spueu,3641,587142,0,0,0,0,23152,1.2,0,0,147,788,1581,6395,48,5058,1032,3379,253,669,5.3605,7.0307,3.2742,2.6443,1915,52.5954,60.948304,979,107,26.888218,1632,0.28
3,302,30206,Svay Teab,4869,7100,450,13,802,17,523,1,315,50,633,2702,1691,7143,22,1653,528,1542,35,137,4.2686,5.1349,2.9205,3.9143,918,18.854,59.140503,1921,620,39.453687,1287,18.13
3,302,30207,Ta Ong,3221,15900,550,5,650,10,450,2,12,3,529,1300,1237,3828,91,2027,402,1248,46,123,2.4575,4.4089,3.1045,2.6739,510,15.8336,36.862069,1120,221,34.77181,504,3.17
3,302,30208,Ta Prok,1315,2621.1,35,10,107,5,539,1.5,0,0,75,402,305,1329,43,449,315,1025,7,26,5.36,5.1092,3.254,3.7143,447,33.9924,18.669872,210,59,15.969582,761,29.03
3,303,30301,Khnor Dambang,1642,1890,0,0,10,5,177.1,5,100,6,468,966,1513,4482,425,28690,1192,2531,825,2211,2.0641,17.1166,2.1233,2.68,1283,78.1364,0.647668,207,98,12.606577,1156,61.16
3,303,30302,Kouk Rovieng,1490,2580,0,0,0,0,490,0.4,0,0,132,732,830,2944,10,3150,950,2044,5,18,5.5455,7.2548,2.1516,3.6,828,55.5705,0,298,0,20,725,28.1
3,303,30303,Pdau Chum,1699,1409.76,0,0,0,0,150,0,0,0,318,1092,550,726,41,159118,200,405,215,400,3.434,270.4636,2.025,1.8605,1323,77.8693,32.371984,503,350,29.60565,850,60.29
3,303,30304,Prey Char,1893,12224,0,0,0,0,0,0,0,0,96,391,1283,2320,11,6680,926,1601,56,120,4.0729,6.9552,1.7289,2.1429,1170,61.8067,18.48249,336,298,17.749604,795,6.5
3,303,30305,Pring Chrum,1817,4789,0,0,0,0,0,0,0,0,90,361,864,6724,304,33386,1221,2928,548,701,4.0111,34.3408,2.398,1.2792,212,11.6676,0,81,64,4.457898,4361,91.06
3,303,30306,Sampong Chey,4257,7900,0,0,0,0,0,0,0,0,242,1242,2687,13585,250,98516,2137,5026,128,341,5.1322,38.1685,2.3519,2.6641,1826,42.8941,1.335428,878,474,20.624853,2734,34.61
3,303,30307,Sdaeung Chey,2609,4400,0,0,0,0,0,1.2,0,0,543,1215,2055,37285,458,84100,1355,2953,371,640,2.2376,48.3028,2.1793,1.7251,658,25.2204,2.970297,311,265,11.920276,2547,57.89
3,303,30308,Soutib,3214,1301,0,0,0,0,1328.47,0,0,0,241,3125,854,5580,79,32040,557,1085,46,106,12.9668,40.3215,1.9479,2.3043,2100,65.3391,52.953661,1454,140,45.239577,873,67.1
3,303,30309,Sramar,1879,3300,0,0,0,0,0,2,0,0,344,813,1231,6176,118,18755,1074,1879,73,178,2.3634,18.4811,1.7495,2.4384,964,51.3039,17.038308,314,231,16.711016,1050,31.82
3,303,30310,Trapeang Kor,1575,2176.4193,0,0,0,0,157,0,0,0,366,771,1175,7131,148,19477,1070,2098,1,1,2.1066,20.1119,1.9607,1,837,53.1429,0,151,263,9.587302,1822.7728,83.75
3,304,30401,Chong Cheach,3249,4201.7,0,0,1453,10,0,5,0,0,19,90,144,2460,86,212,42,83,2,4,4.7368,11.6174,1.9762,2,1381,42.5054,17.015209,483,295,14.866113,2065,49.15
3,304,30402,Dambae,1892,8240,0,0,2058,19.5,38,0.5,0,0,105,405,1265,4662,138,1624,110,402,80,340,3.8571,4.4804,3.6545,4.25,531,28.0655,15.30343,689,74,36.41649,1567,19.02
3,304,30403,Kouk Srok,1870,14400,0,0,8049,17,96,0,12,1.5,50,135,565,2393,4,13,78,203,6,27,2.7,4.2285,2.6026,4.5,601,32.139,0.267953,144,354,7.700535,5030,34.93
3,304,30404,Neang Teut,915,2500,0,0,0,0,257,1.5,0,0,5,9,146,1130,15,153,75,335,1,4,1.8,7.9689,4.4667,4,490,53.5519,0,167,314,18.251366,1500,60
3,304,30405,Seda,4292,16800,0,0,3760,6,4.5,0,65,0,9,61,1793,13884,193,1132,144,412,52,160,6.7778,7.5609,2.8611,3.0769,347,8.0848,0.313858,319,274,7.432432,1086,6.46
3,304,30406,Tuek Chrov,2703,7315,10,5,780,15,829,1.5,10,5,321,711,1532,14317,91,638,244,636,35,99,2.215,9.2144,2.6066,2.8286,979,36.219,27.933357,254,179,9.396966,1648,22.53
3,304,30407,Trapeang Pring,3266,22000,0,0,0,0,150,0,0,0,240,551,1702,14717,105,840,485,1225,126,377,2.2958,8.6093,2.5258,2.9921,394,12.0637,7.202305,114,221,3.490508,2881.4,13.1
3,305,30501,Boeng Kok,1666,4933,0,0,0,0,0,0,0,0,56,104,229,992,37,375,46,294,0,0,1.8571,5.1391,6.3913,0,48,2.8812,99.348341,1607,49,96.458583,4,0.08
3,305,30502,Kampong Cham,1311,1686,0,0,0,0,0,0,0,0,1,2,15,130,1,17,1,3,0,0,2,9.1875,3,0,0,0,100,1254,57,95.652174,0,0
3,305,30503,Sambuor Meas,2668,0,0,0,0,0,0,0,0,0,131,329,940,8748,154,747,235,791,4,11,2.5115,8.6792,3.366,2.75,293,10.982,92.156134,2312,60,86.656672,0,0
3,305,30504,Veal Vong,3001,273,0,0,0,0,0,0,0,0,2,5,262,2306,7,60,3,17,0,0,2.5,8.7955,5.6667,0,0,0,98.522167,2851,38,95.001666,0,0
3,306,30601,Ampil,3648,1955,0,0,15,2,0,0,0,0,264,874,1499,5870,195,1101,930,2359,228,695,3.3106,4.1151,2.5366,3.0482,2225,60.9923,70.740268,1634,161,44.791667,890,45.52
3,306,30602,Hanchey,1195,1901,375,8,20,15,0,1,1,0,55,203,723,4625,17,430,547,1623,7,16,3.6909,6.8311,2.9671,2.2857,187,15.6485,6.614786,289,5,24.1841,184,9.68
3,306,30603,Kien Chrey,1091,1929,25,3,0,0,15,0,0,0,101,293,902,4566,73,480,337,1143,50,176,2.901,5.1754,3.3917,3.52,811,74.3355,0,133,10,12.190651,388,20.11
3,306,30604,Kokor,1335,1858,2,4,0,0,0,0,0,0,271,915,924,4970,55,278,663,1262,14,35,3.3764,5.3606,1.9035,2.5,836,62.6217,56.875,274,0,20.524345,474,25.51
3,306,30605,Kaoh Mitt,1656,1843,417,4,0,0,0,0,0,0,75,216,914,3939,20,223,708,1387,0,0,2.88,4.4561,1.959,0,982,59.2995,49.230769,281,3,16.968599,365,19.8
3,306,30606,Kaoh Roka,2015,759,10,2.5,0,0,0,0,0,0,375,1071,1429,9607,85,242,848,1894,1,2,2.856,6.5053,2.2335,2,1212,60.1489,56.950673,325,52,16.129032,178,23.45
3,306,30607,Kaoh Samraong,1456,2997,0,0,0,0,0,0,0,0,106,215,1136,7934,24,154,913,2118,0,0,2.0283,6.9724,2.3198,0,0,0,63.554464,125,1,8.585165,0,0
3,306,30608,Kaoh Tontuem,824,321,61.5,2.5,0,0,0,0,0,0,121,232,506,1581,29,232,418,723,0,0,1.9174,3.3888,1.7297,0,527,63.9563,0,265,0,32.160194,97,30.22
3,306,30609,Krala,2351,2481,0,0,0,0,0,0,0,0,122,504,1144,4099,76,571,1143,3552,1,2,4.1311,3.8279,3.1076,2,1720,73.1604,46.585021,520,326,22.118248,889,35.83
3,306,30610,Ou Svay,1616,2157,50,3,20,20,0,2,6,6,184,658,1229,5795,56,616,900,3177,12,33,3.5761,4.9891,3.53,2.75,822,50.8663,24.21875,338,17,20.915842,881,40.84
3,306,30611,Ro'ang,2390,2043.41,10.5,5,1.5,5,45,0,0,0,159,384,1404,8370,122,420,1220,2366,9,31,2.4151,5.7602,1.9393,3.4444,1325,55.4393,16.783544,464,33,19.414226,715,34.99
3,306,30612,Rumchek,1150,1350,12,5.6,0,0,0,0,0,0,188,550,741,2290,39,455,604,1168,1,2,2.9255,3.5192,1.9338,2,712,61.913,0,204,2,17.73913,406,30.07
3,306,30613,Srak,1531,8240.28,15,4.5,557,20,0,1.5,12,2.5,350,893,1261,9320,126,2044,905,2745,57,145,2.5514,8.1932,3.0331,2.5439,691,45.1339,0.067114,169,5,11.038537,2071.97,25.14
3,306,30614,Trean,2289,3900,0,0,10,15,105,1.5,0,0,289,903,1153,6552,41,327,1386,4490,10,26,3.1246,5.7613,3.2395,2.6,1709,74.6614,0,212,13,9.261686,2323,59.56
3,306,30615,Vihear Thum,1633,2590,0,0,0,0,12,0,0,0,804,2141,851,4934,87,11250,453,1582,477,1384,2.6629,17.2537,3.4923,2.9015,1068,65.4011,28.243728,164,25,10.042866,1191,45.98
3,307,30701,Angkor Ban,2203,937.7,60,10,0,0,0,0,0,0,93,525,1267,4234,45,580,1128,2694,0,0,5.6452,3.6692,2.3883,0,155,7.0359,35.372069,1150,35,52.201543,0,0
3,307,30702,Kang Ta Noeng,2041,3039,15,1,0,0,0,0,0,0,581,1592,1678,5561,227,967,1485,7122,3,7,2.7401,3.4268,4.796,2.3333,1751,85.7913,0,519,0,25.428711,1150,37.84
3,307,30703,Khchau,2014,2050,6,3,0,0,0,0,4,0,92,587,1131,4427,70,1025,1267,3954,9,32,6.3804,4.5396,3.1208,3.5556,1442,71.5988,4.190676,527,24,26.166832,1307,63.76
3,307,30704,Peam Chi Kang,2046,1819.16,110,4,0,0,0,0,10,18,40,323,1122,4320,10,70,1151,2777,0,0,8.075,3.8781,2.4127,0,1067,52.1505,59.072696,1048,197,51.221896,532,29.24
3,307,30705,Preaek Koy,2409,4793,0,0,0,0,0,0,0,0,346,596,1725,10683,135,1939,796,1521,169,412,1.7225,6.786,1.9108,2.4379,1681,69.78,1.868327,424,842,17.600664,1170.34,24.42
3,307,30706,Preaek Krabau,2207,4500,12,0.798,0,0,0,0.4,0,0,186,473,1022,3692,63,2220,814,2173,27,73,2.543,5.4488,2.6695,2.7037,1715,77.7073,12.513904,311,63,14.091527,1052,23.38
3,307,30707,Reay Pay,2469,7853.66,0,0,0,0,5,0,0,0,922,1150,1857,5438,85,591,1511,2811,2,7,1.2473,3.1045,1.8604,3.5,1302,52.7339,0,68,642,2.754151,4823.54,61.42
3,307,30708,Roka Ar,1983,960.95,19,5,0,0,0,0,13,1.5,83,148,941,2273,31,253,622,1775,2,8,1.7831,2.5988,2.8537,4,1659,83.6611,0.933956,496,297,25.012607,498.48,51.87
3,307,30709,Roka Koy,2307,108488,56,8,0,0,0,0,6,3,171,371,1760,8911,446,1658,1540,5374,24,47,2.1696,4.791,3.4896,1.9583,1235,53.5327,58.618844,530,210,22.973559,53388,49.21
3,307,30710,Sdau,1306,950,0,0,0,0,0,0,0,0,298,575,897,2506,9,68,497,964,3,6,1.9295,2.8411,1.9396,2,926,70.9035,13.140496,366,279,28.024502,362.48,38.16
3,307,30711,Sour Kong,2500,3921.9,4.5,4,0,0,0,0,0,0,178,858,1699,5144,40,1961,1279,3148,0,0,4.8202,4.0857,2.4613,0,2078,83.12,27.703636,512,587,20.48,1737.75,44.31
3,308,30801,Kampong Reab,1881,1972,50,3,0,0,0,0,0,0,189,699,1158,4690,2,20,1128,2438,0,0,3.6984,4.0603,2.1613,0,600,31.8979,0,112,10,5.95428,366,18.56
3,308,30802,Kaoh Sotin,2727,2223,52,2.5,0,0,0,0,0,0,30,113,1767,7127,34,1165,817,1638,0,0,3.7667,4.6041,2.0049,0,231,8.4708,5.903128,354,43,12.981298,124,5.58
3,308,30803,Lve,2493,2859,1.5,0.8,0,0,0,0,0,0,213,854,1316,6494,73,377,733,1397,2,4,4.0094,4.9467,1.9059,2,1364,54.7132,5.899851,401,286,16.085038,873,30.54
3,308,30804,Moha Leaph,1704,1538.5,66,3,0,0,0,0,0,0,123,451,1097,5680,43,823,500,1164,4,9,3.6667,5.7044,2.328,2.25,229,13.439,0,431,17,25.293427,252.5,16.41
3,308,30805,Moha Khnhoung,2363,2704,20,2,0,0,0,0,2,5,151,556,1741,5334,56,533,1370,2900,0,0,3.6821,3.2649,2.1168,0,1383,58.5273,5.931729,220,305,9.310199,1028,38.02
3,308,30806,Peam Prathnuoh,2519,1970,22,3,75,28,0,0,0,0,54,313,1493,6493,37,234,626,1498,0,0,5.7963,4.3967,2.393,0,368,14.609,11.693374,820,236,32.5526,0,0
3,308,30807,Pongro,1074,855,1.5,1.5,4,8,0,0,0,0,33,261,509,4425,13,124,298,752,3,10,7.9091,8.7146,2.5235,3.3333,131,12.1974,5.208333,202,35,18.808194,125,14.62
3,308,30808,Preaek Ta Nong,2650,3697,0,0,0,0,0,0,0,0,129,548,1741,6167,147,989,559,1469,1,3,4.2481,3.7903,2.6279,3,1282,48.3774,0.294985,733,179,27.660377,673,18.2
3,309,30901,Chhuk,2440,15487,68,6,6849,18,0,2,40,5,94,495,1993,15716,710,4521,559,1677,87,250,5.266,7.4869,3,2.8736,423,17.3361,0,276,16,11.311475,1724.6,11.14
3,309,30902,Chumnik,2163,2407,500,7,0,0,460,0,0,0,0,0,805,2400,518,3000,117,152,1,2,0,4.0816,1.2991,2,949,43.8742,18.438914,425,50,19.648636,760,31.57
3,309,30903,Kampong Treas,1868,2550,750,6,0,0,0,0,0,0,74,225,1069,5732,402,2053,913,1826,1,3,3.0405,5.2923,2,3,274,14.6681,0.241546,449,6,24.036403,350,13.73
3,309,30904,Kaoh Pir,591,1077,25,6,0,0,0,0,0,0,87,224,431,2317,10,55,97,291,0,0,2.5747,5.3787,3,0,147,24.8731,0.353357,201,32,34.010152,82,7.61
3,309,30905,Krouch Chhmar,2002,4274,300,6,0,0,0,0,0,0,36,262,1162,7550,32,538,383,892,0,0,7.2778,6.7739,2.329,0,512,25.5744,54.551008,787,53,39.310689,730,17.08
3,309,30906,Peus Muoy,1664,3206,275,4,0,0,0,0,0,0,6,15,1119,3690,497,1175,541,1629,0,0,2.5,3.0105,3.0111,0,1046,62.8606,71.783296,373,5,22.415865,1363,42.51
3,309,30907,Peus Pir,1171,2734,32,6,0,0,0,0,0,0,68,249,928,2631,30,248,527,1280,0,0,3.6618,3.0052,2.4288,0,601,51.3237,69.581395,346,0,29.547395,668,24.43
3,309,30908,Preaek A chi,1395,415080,1,7,0,0,0,0,0,0,167,355,450,1410,22,70,405,845,0,0,2.1257,3.1356,2.0864,0,919,65.8781,0,127,39,9.103943,155950,37.57
3,309,30909,Roka Khnor,2298,279316,1000,5,0,0,0,0,0,0,146,199,830,2969,4,30,398,1086,0,0,1.363,3.5959,2.7286,0,229,9.9652,42.273368,1863,309,81.070496,813,0.29
3,309,30910,Svay Khleang,1843,366843,220,6,0,0,0,0,0,0,51,182,1336,4702,97,549,823,2184,1,2,3.5686,3.6643,2.6537,2,667,36.191,77.890011,590,71,32.013022,631,0.17
3,309,30911,Trea,2112,210622,0,0,0,0,0,0,0,0,31,87,1185,6007,183,1446,168,367,13,32,2.8065,5.4481,2.1845,2.4615,603,28.5511,60.720945,599,18,28.361742,82954,39.39
3,309,30912,Tuol Snuol,2829,12649.95,17,6,48,15,0,0,0,0,156,1107,1133,7228,66,475,717,1811,58,385,7.0962,6.4245,2.5258,6.6379,968,34.217,2.713816,410,13,14.492754,2347,18.55
3,310,31001,Chan Mul,1075,4054,0,0,630,30,0,0,0,0,29,68,597,3853,10,71,144,401,46,150,2.3448,6.4646,2.7847,3.2609,235,21.8605,12.387792,335,34,31.162791,398,9.82
3,310,31002,Choam,1334,674433,0,0,1250,16,398.5,0,0,0,144,1171,634,3170,9,50,85,209,37,89,8.1319,5.0078,2.4588,2.4054,155,11.6192,14.882155,42,115,3.148426,250,0.04
