Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_PerHH,TOP_HH,Rounds,Scale
Kampong Speu,Krong Chbar Mon,Sangkat Kandaol Dom,5020207,Kandaol Dom,13,3,0.102,0.023,0.125,16,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Kandaol Dom,5020208,Trapeang Preah,4,5,0.033,0.041,0.074,9,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Kandaol Dom,5020209,Kab Tuk,8,6,0.105,0.079,0.184,14,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Kandaol Dom,5020210,Srae Thnal,12,4,0.129,0.043,0.172,16,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020301,Krang Pol Tep,31,7,0.116,0.026,0.142,38,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020302,Peanicheakkam,2,0,0.004,0,0.004,2,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020303,Borei Kammeakkar,4,5,0.026,0.032,0.058,9,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020304,Samnang,3,1,0.011,0.004,0.015,4,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020305,Mukh Khett,0,0,0,0,0,0,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020306,Snao Ti Muoy,24,0,0.116,0,0.116,24,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020307,Angk Serei,4,2,0.022,0.011,0.033,6,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020308,Thmei,11,4,0.035,0.013,0.048,15,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020309,Tuol Thnong,10,1,0.065,0.006,0.071,11,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020310,Khaob,7,3,0.041,0.018,0.059,10,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020311,Roka Thum,12,2,0.056,0.009,0.066,14,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Rokar Thum,5020312,Trapeang Leuk,12,3,0.052,0.013,0.065,15,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020401,Tang Tonle,6,0,0.037,0,0.037,6,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020402,Rumloung,5,10,0.043,0.085,0.128,15,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020403,Thlok Chheu Teal,17,3,0.12,0.021,0.141,20,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020404,Trach Chrum,8,0,0.077,0,0.077,8,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020405,Pael Hael,7,4,0.053,0.03,0.083,11,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020406,Krang Phka,5,5,0.086,0.086,0.172,10,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020407,Runloung Prakhleah,10,10,0.057,0.057,0.114,20,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020408,Prey Kanteach,4,2,0.04,0.02,0.059,6,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020409,Snao Ti Pir,5,1,0.047,0.009,0.056,6,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Sopoar Tep,5020410,Roleang Sangkae,10,0,0.065,0,0.065,10,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020501,Skuh,5,2,0.027,0.011,0.037,7,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020502,Dak Por,4,6,0.027,0.041,0.068,10,2011,2
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020503,Svay Kravan,8,0,0.057,0,0.057,8,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020504,Tuol Kouk,5,9,0.04,0.072,0.112,14,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020505,Phsar Chas,4,15,0.023,0.086,0.109,19,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020506,Thnal Bambaek,11,1,0.073,0.007,0.08,12,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020507,Prey Kdei,12,3,0.092,0.023,0.115,15,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020508,Tras,2,4,0.027,0.055,0.082,6,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020509,Ampeae Phnum,13,1,0.072,0.006,0.077,14,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020510,Tras Sala,5,12,0.069,0.167,0.236,17,2011,1
Kampong Speu,Krong Chbar Mon,Sangkat Svay Kravan,5020511,Kamnab,11,5,0.121,0.055,0.176,16,2011,2
Kampong Speu,Kong Pisei,Angk Popel,5030101,Lvea,5,16,0.053,0.168,0.221,21,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030102,Saok Mouk,14,18,0.116,0.149,0.264,32,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030103,Krasang Ph'aem,8,5,0.096,0.06,0.157,13,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030104,Angk Popel,3,2,0.051,0.034,0.085,5,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030105,Samraong Chas,17,25,0.118,0.174,0.292,42,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030106,Sampov Lun,39,24,0.293,0.18,0.474,63,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030107,Thlok Yol,16,10,0.34,0.213,0.553,26,2011,2
Kampong Speu,Kong Pisei,Angk Popel,5030108,Kamnab,2,5,0.036,0.091,0.127,7,2011,2
Kampong Speu,Kong Pisei,Angk Popel,5030109,Tram Roneab,6,8,0.052,0.069,0.121,14,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030110,Angkrong,6,25,0.055,0.229,0.284,31,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030111,Tuol Sotin,22,17,0.18,0.139,0.32,39,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030112,Samraong Reaksmei,16,5,0.242,0.076,0.318,21,2011,1
Kampong Speu,Kong Pisei,Angk Popel,5030113,Svay Teab,21,19,0.124,0.112,0.235,40,2011,2
Kampong Speu,Kong Pisei,Chongruk,5030201,Angk Krasang,6,3,0.182,0.091,0.273,9,2011,2
Kampong Speu,Kong Pisei,Chongruk,5030202,Prey Ta Mean,6,8,0.095,0.127,0.222,14,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030203,Angk Sangkream,9,12,0.062,0.083,0.145,21,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030204,Thma Kdar,10,18,0.093,0.168,0.262,28,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030205,Bang Na,15,12,0.043,0.035,0.078,27,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030206,Angk Ta Lei,13,17,0.25,0.327,0.577,30,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030207,Kan Damra,4,2,0.04,0.02,0.059,6,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030208,Chrey,12,26,0.145,0.313,0.458,38,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030209,Thlok,7,2,0.156,0.044,0.2,9,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030210,Kayiev,10,19,0.156,0.297,0.453,29,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030211,Reang,15,17,0.116,0.132,0.248,32,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030212,Prey Sbov,17,8,0.159,0.075,0.234,25,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030213,Prey Ta Luem,6,8,0.122,0.163,0.286,14,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030214,Krang Lang,1,4,0.018,0.071,0.089,5,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030215,Angk Romeas,34,1,0.16,0.005,0.164,35,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030216,Sandol,7,15,0.111,0.238,0.349,22,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030217,Ta Mem,5,25,0.045,0.227,0.273,30,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030218,Chum Srok,17,21,0.082,0.101,0.183,38,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030219,Chongruk,11,23,0.089,0.187,0.276,34,2011,2
Kampong Speu,Kong Pisei,Chongruk,5030220,Prey Roung,10,4,0.103,0.041,0.144,14,2011,2
Kampong Speu,Kong Pisei,Chongruk,5030221,Boeng Toap Pyuh,14,13,0.2,0.186,0.386,27,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030222,Prey Kdei,6,11,0.088,0.162,0.25,17,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030223,Trapeang Roneah,8,20,0.118,0.294,0.412,28,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030224,Pong Tuek,1,6,0.045,0.273,0.318,7,2011,1
Kampong Speu,Kong Pisei,Chongruk,5030225,Krabei Tram,3,24,0.015,0.12,0.135,27,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030301,Tuol Veasna,1,4,0.017,0.069,0.086,5,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030302,Angk Sokonthea,17,2,0.207,0.024,0.232,19,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030303,Ta Reach,14,12,0.165,0.141,0.306,26,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030304,Angk Sa Khnay,14,15,0.163,0.174,0.337,29,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030305,Snuol,8,15,0.163,0.306,0.469,23,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030306,Prey Khlouy,6,12,0.085,0.169,0.254,18,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030307,Kak Thum,18,15,0.17,0.142,0.311,33,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030308,Chheu Lum,6,10,0.063,0.105,0.168,16,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030309,Krang Sbov,12,23,0.054,0.104,0.158,35,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030310,Kbal Romeas,10,10,0.112,0.112,0.225,20,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030311,Krang Ruessei,5,7,0.065,0.091,0.156,12,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030312,Tuol Prich,7,2,0.101,0.029,0.13,9,2011,2
Kampong Speu,Kong Pisei,Moha Ruessei,5030313,Trapeang Teab,12,10,0.068,0.057,0.125,22,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030314,Krang Ta Lat,15,12,0.163,0.13,0.293,27,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030315,Prey Tumnob,9,8,0.09,0.08,0.17,17,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030316,Trapeang Chak,6,27,0.046,0.206,0.252,33,2011,2
Kampong Speu,Kong Pisei,Moha Ruessei,5030317,Trach Koh,6,15,0.092,0.231,0.323,21,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030318,Angk Roung,32,14,0.311,0.136,0.447,46,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030319,Samraong Khpos,14,9,0.146,0.094,0.24,23,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030320,Trapeang Ampil,1,13,0.014,0.188,0.203,14,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030321,Krang Chheu Neang,7,10,0.093,0.133,0.227,17,2011,1
Kampong Speu,Kong Pisei,Moha Ruessei,5030322,Angkor Meas,5,1,0.052,0.01,0.062,6,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030401,Ponlueu Khae,7,7,0.091,0.091,0.182,14,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030402,Kanlaeng Romeas,20,7,0.323,0.113,0.435,27,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030403,Trapeang Snuol,23,5,0.195,0.042,0.237,28,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030404,Trapeang Thnal,14,0,0.215,0,0.215,14,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030405,Pech Muni,19,5,0.311,0.082,0.393,24,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030406,Trapeang Roka,13,2,0.092,0.014,0.106,15,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030407,Thnal Bat,36,8,0.277,0.062,0.338,44,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030408,Tuol Pring,10,4,0.208,0.083,0.292,14,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030409,Tuol M'am,7,0,0.135,0,0.135,7,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030410,Kouk Dangkao,22,5,0.188,0.043,0.231,27,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030411,Kokrous,16,1,0.356,0.022,0.378,17,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030412,Chas,32,5,0.239,0.037,0.276,37,2011,1
Kampong Speu,Kong Pisei,Pechr Muni,5030413,Phchoek Chrum,6,7,0.053,0.062,0.115,13,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030501,Dot Kambaor,7,13,0.103,0.191,0.294,20,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030502,Kanhchrab,18,11,0.205,0.125,0.33,29,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030503,Prey Khla,12,9,0.065,0.048,0.113,21,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030504,Kor,20,4,0.278,0.056,0.333,24,2011,2
Kampong Speu,Kong Pisei,Preah Nipean,5030505,Kok,8,14,0.088,0.154,0.242,22,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030506,Damnak Mean chey,7,0,0.156,0,0.156,7,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030507,Chamkar Sbov,7,2,0.135,0.038,0.173,9,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030508,Boeng Chram Khang Tboung,9,4,0.17,0.075,0.245,13,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030509,Boeng Chram Khang Cheung,11,6,0.153,0.083,0.236,17,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030510,Prey Lvea,15,10,0.188,0.125,0.312,25,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030511,Trapeang Sla,7,13,0.03,0.056,0.087,20,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030512,Boeng Kak,25,11,0.266,0.117,0.383,36,2011,2
Kampong Speu,Kong Pisei,Preah Nipean,5030513,Tuol Thnong,5,10,0.05,0.099,0.149,15,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030514,Sala Kruos,13,16,0.141,0.174,0.315,29,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030515,Sayav,9,18,0.072,0.144,0.216,27,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030516,Krang Trea,6,13,0.046,0.099,0.145,19,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030517,Liek,7,9,0.091,0.117,0.208,16,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030518,Pheansa,17,3,0.114,0.02,0.134,20,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030519,Prey Thkov,8,5,0.16,0.1,0.26,13,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030520,Krabau,11,8,0.177,0.129,0.306,19,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030521,Thlok Preal,9,3,0.196,0.065,0.261,12,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030522,Trapeang Chambak,19,2,0.247,0.026,0.273,21,2011,2
Kampong Speu,Kong Pisei,Preah Nipean,5030523,Ruessei,1,8,0.008,0.063,0.071,9,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030524,Ta Aong,9,10,0.123,0.137,0.26,19,2011,2
Kampong Speu,Kong Pisei,Preah Nipean,5030525,Dak Por,6,15,0.107,0.268,0.375,21,2011,2
Kampong Speu,Kong Pisei,Preah Nipean,5030526,Prey Totueng,2,12,0.013,0.076,0.089,14,2011,1
Kampong Speu,Kong Pisei,Preah Nipean,5030527,Prey Dang Tuek,19,8,0.145,0.061,0.206,27,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030601,Khlaeng Poar Tboung,16,29,0.115,0.209,0.324,45,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030602,Doung,8,6,0.195,0.146,0.341,14,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030603,Srae Char,3,7,0.083,0.194,0.278,10,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030604,Trapeang Kanthaor,26,10,0.274,0.105,0.379,36,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030605,Dam Daek,21,29,0.115,0.159,0.275,50,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030606,Haong,22,16,0.293,0.213,0.507,38,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030607,Prey Nheat,31,25,0.195,0.157,0.352,56,2011,2
Kampong Speu,Kong Pisei,Prey Nheat,5030608,Svay,17,25,0.118,0.174,0.292,42,2011,2
Kampong Speu,Kong Pisei,Prey Nheat,5030609,Ta Ney,5,13,0.085,0.22,0.305,18,2011,2
Kampong Speu,Kong Pisei,Prey Nheat,5030610,Svay Char,3,13,0.034,0.148,0.182,16,2011,2
Kampong Speu,Kong Pisei,Prey Nheat,5030611,Bak Ka,13,16,0.213,0.262,0.475,29,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030612,Boeng Prasrae,12,7,0.164,0.096,0.26,19,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030613,Angk Samraong,3,12,0.037,0.146,0.183,15,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030614,Prey Chor,12,20,0.086,0.143,0.229,32,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030615,Tboung Angk,7,16,0.097,0.222,0.319,23,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030616,Prey Kuk,11,18,0.145,0.237,0.382,29,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030617,Chhuk Sa,4,22,0.032,0.177,0.21,26,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030618,Phlov Damrei,1,6,0.025,0.15,0.175,7,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030619,Khlaeng Poar Cheung,18,13,0.167,0.12,0.287,31,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030620,Pnov,27,27,0.391,0.391,0.783,54,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030621,Prey Rongieng,17,14,0.135,0.111,0.246,31,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030622,Trapeang Kralanh,7,15,0.096,0.205,0.301,22,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030623,Samdach Ov,24,17,0.27,0.191,0.461,41,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030624,Chas,13,14,0.191,0.206,0.397,27,2011,1
Kampong Speu,Kong Pisei,Prey Nheat,5030625,Prey Teu,20,16,0.299,0.239,0.537,36,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030701,Trapeang Thnong,46,7,0.295,0.045,0.34,53,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030702,Damnak Pongro,46,26,0.163,0.092,0.255,72,2011,2
Kampong Speu,Kong Pisei,Prey Vihear,5030703,Thmei,35,5,0.255,0.036,0.292,40,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030704,Angk Khcheay,60,4,0.317,0.021,0.339,64,2011,2
Kampong Speu,Kong Pisei,Prey Vihear,5030705,Boeng Roneal,49,5,0.275,0.028,0.303,54,2011,2
Kampong Speu,Kong Pisei,Prey Vihear,5030706,Trapeang Svay,24,4,0.329,0.055,0.384,28,2011,2
Kampong Speu,Kong Pisei,Prey Vihear,5030707,AekakPheap,16,9,0.229,0.129,0.357,25,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030708,Damrei Slab,3,4,0.047,0.062,0.109,7,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030709,Prey Chheu Teal,19,4,0.279,0.059,0.338,23,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030710,Tuol Tbaeng,18,17,0.231,0.218,0.449,35,2011,2
Kampong Speu,Kong Pisei,Prey Vihear,5030711,Prey Smach,34,5,0.224,0.033,0.257,39,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030712,Ta Phouk,9,9,0.097,0.097,0.194,18,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030713,Prey Kaes,24,7,0.224,0.065,0.29,31,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030714,Chamkar Doung,27,5,0.148,0.027,0.175,32,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030715,Prey Damnak,27,13,0.22,0.106,0.325,40,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030716,Boeng Changriek,18,8,0.237,0.105,0.342,26,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030717,Chrey Vear,32,9,0.381,0.107,0.488,41,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030718,Chek Sraton,4,15,0.057,0.214,0.271,19,2011,1
Kampong Speu,Kong Pisei,Prey Vihear,5030719,Trapeang Chrey,22,8,0.162,0.059,0.221,30,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030801,Dei Kraham,15,14,0.126,0.118,0.244,29,2011,2
Kampong Speu,Kong Pisei,Roka Kaoh,5030802,Pring Tuek,17,18,0.094,0.099,0.193,35,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030803,Doun Iet,7,27,0.056,0.214,0.27,34,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030804,Prey Ta Ouk,7,16,0.04,0.091,0.131,23,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030805,Prey Pongro,1,11,0.004,0.049,0.053,12,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030806,Ta Roung,7,19,0.05,0.136,0.186,26,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030807,Ou Ta Pung,6,14,0.044,0.103,0.147,20,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030808,Srae Thlok,7,17,0.083,0.202,0.286,24,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030809,Prey Khvav,4,10,0.039,0.098,0.137,14,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030810,Dam Daek,7,12,0.062,0.107,0.17,19,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030811,Roka Kaoh,6,13,0.059,0.127,0.186,19,2011,1
Kampong Speu,Kong Pisei,Roka Kaoh,5030812,Chey Ta Kuon,19,23,0.161,0.195,0.356,42,2011,1
Kampong Speu,Kong Pisei,Sdok,5030901,Krang Khlong,3,3,0.065,0.065,0.13,6,2011,1
Kampong Speu,Kong Pisei,Sdok,5030902,Trapeang Leuk,24,9,0.189,0.071,0.26,33,2011,1
Kampong Speu,Kong Pisei,Sdok,5030903,Prey Changva,6,13,0.063,0.137,0.2,19,2011,1
Kampong Speu,Kong Pisei,Sdok,5030904,Sdok,24,20,0.175,0.146,0.321,44,2011,2
Kampong Speu,Kong Pisei,Sdok,5030905,Chek,6,9,0.041,0.062,0.103,15,2011,2
Kampong Speu,Kong Pisei,Sdok,5030906,Prey Char,8,15,0.17,0.319,0.489,23,2011,1
Kampong Speu,Kong Pisei,Sdok,5030907,Boeng Trav,11,10,0.153,0.139,0.292,21,2011,1
Kampong Speu,Kong Pisei,Sdok,5030908,Tram Kang,10,14,0.12,0.169,0.289,24,2011,1
Kampong Speu,Kong Pisei,Sdok,5030909,Prey Khvav,6,6,0.098,0.098,0.197,12,2011,1
Kampong Speu,Kong Pisei,Sdok,5030910,Pok Tang,13,10,0.097,0.075,0.172,23,2011,1
Kampong Speu,Kong Pisei,Sdok,5030911,Prey Anteav,14,4,0.292,0.083,0.375,18,2011,1
Kampong Speu,Kong Pisei,Sdok,5030912,Trapeang Kakaoh,9,8,0.101,0.09,0.191,17,2011,1
Kampong Speu,Kong Pisei,Sdok,5030913,Beng,14,7,0.107,0.053,0.16,21,2011,1
Kampong Speu,Kong Pisei,Sdok,5030914,Doung,14,12,0.151,0.129,0.28,26,2011,1
Kampong Speu,Kong Pisei,Sdok,5030915,Thmei,3,16,0.022,0.118,0.14,19,2011,1
Kampong Speu,Kong Pisei,Sdok,5030916,Boeng Poat,6,16,0.033,0.088,0.122,22,2011,1
Kampong Speu,Kong Pisei,Sdok,5030917,Trapeang Proluet,8,6,0.107,0.08,0.187,14,2011,1
Kampong Speu,Kong Pisei,Sdok,5030918,Trapeang Sras,7,9,0.146,0.188,0.333,16,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031001,Tram Khnar,20,15,0.148,0.111,0.259,35,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031002,Trapeang Dar,20,22,0.125,0.138,0.262,42,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031003,Trapeang Stong,11,21,0.069,0.131,0.2,32,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031004,Trapeang Thlok,10,10,0.123,0.123,0.247,20,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031005,Snuol,34,3,0.202,0.018,0.22,37,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031006,Soukong,19,6,0.15,0.047,0.197,25,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031007,Samraong,5,14,0.05,0.14,0.19,19,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031008,Ruessei Srok,12,15,0.104,0.13,0.235,27,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031009,Krang Ponley,15,10,0.163,0.109,0.272,25,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031010,Krang Kandal,6,10,0.075,0.125,0.2,16,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031011,Angk Kantorch,4,13,0.049,0.159,0.207,17,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031012,Thma Sa,5,10,0.051,0.102,0.153,15,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031013,Prey Ta Muoch,14,37,0.096,0.253,0.349,51,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031014,Prey Nuk,29,22,0.276,0.21,0.486,51,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031015,Kak Krapeu,6,4,0.073,0.049,0.122,10,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031016,Krang Kruos,6,11,0.05,0.092,0.143,17,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031017,Balang Reachea,20,14,0.152,0.106,0.258,34,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031018,Prey Kambaor,15,14,0.143,0.133,0.276,29,2011,1
Kampong Speu,Kong Pisei,Snam Krapeu,5031019,Trapeang Veaeng,10,18,0.084,0.151,0.235,28,2011,2
Kampong Speu,Kong Pisei,Snam Krapeu,5031020,Andoung Chroh,22,23,0.131,0.137,0.268,45,2011,1
