longitude,latitude,vil_code,village,school_name,school_dist
104.4712038,12.41698629,4010402,Daeum Chreae,Hun Sen Baribo,194.9813146
104.4899114,12.41978922,4010403,Serei,Hun Sen Baribo,1865.276792
104.4839994,12.43189525,4010404,Lbaeuk,Hun Sen Baribo,2040.892056
104.4702685,12.43360493,4010405,Kansaeng,Hun Sen Baribo,1866.616101
104.4730909,12.43927116,4010406,Dak Por,Hun Sen Baribo,2469.533921
104.4719797,12.44279564,4010407,Kok,Hun Sen Baribo,2861.408786
104.477624,12.42233394,4010408,Popel,Hun Sen Baribo,780.2114151
104.4846158,12.44591262,4010409,Trapeang Pou,Hun Sen Baribo,3443.845422
104.4711367,12.44106684,4010410,Kampong Uor,Hun Sen Baribo,2675.741344
104.5865025,12.37512845,4010501,Preaek Spean,Hun sen Rolea Pa-ir,8979.129222
104.5636869,12.38772563,4010502,Kaoh Ta Mouv,Baribo Tbaung,8468.409574
104.5934869,12.36760627,4010503,Stueng Chrov,Hun sen Rolea Pa-ir,8271.192256
104.6087657,12.39229766,4010504,Damnak Reach,Hun sen Rolea Pa-ir,11331.81045
104.4983392,12.3859851,4010601,Srah Kaev,Baribo Tbaung,1362.341604
104.522784,12.37430969,4010602,Tuol Thlok,Baribo Tbaung,4202.746499
104.513501,12.38505414,4010603,Melum,Baribo Tbaung,3009.508883
104.5042153,12.3870991,4010604,Kan Yuor,Baribo Tbaung,2008.160279
104.51399,12.37929477,4010605,Tuol Roka,Baribo Tbaung,3136.938363
104.4776152,12.39906702,4010701,Kbal Thnal,Baribo Tbaung,1750.860809
104.4832061,12.40030754,4010702,Kamprong,Baribo Tbaung,1668.270127
104.4847268,12.38014513,4010703,Phsar,Baribo Tbaung,597.6681865
104.4985139,12.36671529,4010704,Thmei,Baribo Tbaung,2488.613649
104.4920019,12.38553927,4010705,Chumteav Botrei,Baribo Tbaung,672.2004421
104.4820105,12.39078327,4010706,Prey Ta Mung,Baribo Tbaung,721.3071481
104.4866953,12.3942917,4010707,Phniet,Baribo Tbaung,983.2730549
104.3719506,12.35274399,4010801,Tang Thnuem,Baribo Tbaung,12896.38497
104.3862449,12.36809477,4010802,Tang Trapeang,Hun Sen Baribo,10867.76907
104.40286,12.37087166,4010803,Lvea,Baribo Tbaung,9161.275412
104.3969928,12.39828497,4010804,Krang Kakaoh,Hun Sen Baribo,8515.175943
104.4051146,12.40697476,4010805,Tuek Chroab,Hun Sen Baribo,7460.39211
104.3908267,12.39146212,4010806,Thnal,Hun Sen Baribo,9365.70854
104.4430155,12.4208453,4010901,Cheang Luong,Hun Sen Baribo,3287.26043
104.4573766,12.42553141,4010902,Ou,Hun Sen Baribo,1945.562356
104.4518679,12.41564573,4010903,Tuol Pou,Hun Sen Baribo,2301.060625
104.4437189,12.41025778,4010904,Kraol Chi,Hun Sen Baribo,3267.055342
104.4556695,12.41027299,4010905,Bos Meas,Hun Sen Baribo,2022.578592
104.4616633,12.42141651,4010906,Sala Khum,Hun Sen Baribo,1327.634711
104.4603969,12.41537348,4010907,Krang Khmaer,Hun Sen Baribo,1380.464408
104.4725433,12.40512487,4010908,Angk,Hun Sen Baribo,1307.516244
104.4632564,12.43866405,4011001,Ponley,Hun Sen Baribo,2625.312136
104.4622913,12.44262283,4011002,Cheung Khnar,Hun Sen Baribo,3069.274651
104.4589316,12.44328529,4011003,Kaev Lat,Hun Sen Baribo,3290.150532
104.4612137,12.45207027,4011004,Svay Koy,Hun Sen Baribo,4090.568387
104.4498904,12.43724464,4011005,Ou,Hun Sen Baribo,3368.855449
104.4559685,12.43902929,4011006,Cheang Luong,Hun Sen Baribo,3064.738419
104.4210993,12.47538958,4011101,Trapeang Chan,Hun Sen Baribo,8578.647649
104.427401,12.48037645,4011102,Kandal,Hun Sen Baribo,8588.901437
104.4299318,12.46767696,4011103,Sanlang,Hun Sen Baribo,7306.709443
104.3866088,12.47191338,4011104,Kbal Damrei,Hun Sen Baribo,11185.24936
104.8336913,12.16300555,4020101,Kampong Khlanh,Prapey Kiri,4622.949174
104.830233,12.16656646,4020102,Tonle Krau,Prapey Kiri,5059.766262
104.8496925,12.16558299,4020103,Ruessei Dangkuoch,Prapey Kiri,2980.436239
104.8598798,12.12511096,4020104,Preaek Trob,Prapey Kiri,3971.558239
104.8586392,12.10752126,4020105,Kampong Ba Srov,Prapey Kiri,5826.22005
104.8075443,12.09458584,4020201,Bat Trang,Prapey Kiri,10171.27884
104.7965661,12.09054474,4020202,Kaoh Lot,Prapey Kiri,11359.45612
104.793539,12.09562479,4020203,Kaoh Slaeng,Prapey Kiri,11261.88813
104.7678384,12.09334368,4020204,Peam Popech,Samdech Akka Moha Pothisal Chea Sim,10243.48304
104.7803394,12.05512818,4020205,Ta Mol Leu,Samdech Akka Moha Pothisal Chea Sim,7751.722652
104.7819768,12.07541342,4020206,Kaoh Thkov,Samdech Akka Moha Pothisal Chea Sim,9449.843019
104.7787505,12.02069931,4020207,Ta Mol Kraom,Samdech Akka Moha Pothisal Chea Sim,5931.671891
104.806145,12.11080838,4020208,Kor Chrum,Prapey Kiri,9166.373375
104.7876215,12.01337212,4020209,Dang Tong,Samdech Akka Moha Pothisal Chea Sim,6800.824124
104.8154991,12.13919233,4020210,Peam Chrey,Prapey Kiri,6864.064108
104.7285755,12.21766017,4020301,Kampong Os,Preah Bat Soramarith,6399.024253
104.7599647,12.20446832,4020302,Kien Ta Ma,Hun Sen Kampong Leng,8512.333208
104.7844426,12.19700086,4020303,Thmei,Hun Sen Kampong Leng,10496.49119
104.7484613,12.20760506,4020304,Preaek Chhdaor,Hun Sen Kampong Leng,7792.506864
104.7878512,12.17632183,4020305,Anlong  Ak,Prapey Kiri,9793.983791
104.8136173,12.21479194,4020401,Peam Chhkaok,Prapey Kiri,9273.633664
104.8071988,12.22954591,4020402,Anlong Metrei,Hun Sen Kampong Leng,9764.443452
104.8091146,12.17342547,4020403,Phlong,Prapey Kiri,7467.835314
104.8132315,12.24052843,4020404,Kbal Kanlang,Hun Sen Kampong Leng,9782.825138
104.8752886,12.15230224,4020501,Prey Kri Tboung,Prapey Kiri,569.6814254
104.8632225,12.14818187,4020502,Kaoh Thum,Prapey Kiri,1708.599302
104.8782734,12.17751601,4020503,Prey Kri Cheung,Prapey Kiri,2237.401638
104.8798948,12.16965819,4020504,Chumpear,Prapey Kiri,1423.650516
104.8822496,12.16583393,4020505,Takann,Prapey Kiri,1164.281428
104.6743907,12.26153243,4030101,Phsar Leu,Tiruom Khet,2692.871267
104.679029,12.26577004,4030102,Phsar Chhnang,Tiruom Khet,3205.06669
104.6749673,12.2712001,4030103,Chong Kaoh,Tiruom Khet,2891.534165
104.6776146,12.25681578,4030104,Samraong,Preah Bat Soramarith,2568.754747
104.6696494,12.25886811,4030105,Kaoh Krabei,Tiruom Khet,2221.757098
104.6728339,12.25640319,4030106,Trapeang Bei,Preah Bat Soramarith,2455.68174
104.6684505,12.25438133,4030107,Kampong Os,Tiruom Khet,2258.135793
104.682016,12.26694911,4030108,Kandal,Tiruom Khet,3541.896988
104.6727019,12.2366621,4030201,Srae Pring,Preah Bat Soramarith,277.138928
104.6720706,12.24155363,4030202,Damnak Popul,Preah Bat Soramarith,812.7450624
104.6693564,12.24314194,4030203,La Tuek Trei,Preah Bat Soramarith,1035.528985
104.6714825,12.248715,4030204,Kandal,Preah Bat Soramarith,1606.436937
104.6755462,12.22640162,4030205,Trapeang Choek Sa,Preah Bat Soramarith,936.5241221
104.6683696,12.2234179,4030206,Tuol Kralanh,Preah Bat Soramarith,1263.519524
104.6593949,12.25347498,4030301,B'er,Tiruom Khet,1500.742574
104.6652152,12.23876914,4030302,Thommeak Yutt,Preah Bat Soramarith,912.0710186
104.6659242,12.24524481,4030303,Mong Barang,Preah Bat Soramarith,1398.665484
104.6617706,12.25069267,4030304,Khleang Prak,Tiruom Khet,1901.448523
104.6682453,12.25671418,4030401,Ti Muoy,Tiruom Khet,2139.344199
104.6573469,12.25869929,4030402,Ti Pir,Tiruom Khet,966.085727
104.6590565,12.25917165,4030403,Ti Bei,Tiruom Khet,1108.868849
104.6514715,12.26563691,4030404,Ti Buon,Tiruom Khet,340.0692572
104.656338,12.26387062,4030405,Ti Pram,Tiruom Khet,728.670597
104.660588,12.26232052,4030406,Ti Prammuoy,Tiruom Khet,1189.330539
104.6624552,12.26190685,4030407,Ti Prampir,Tiruom Khet,1395.547415
104.6518811,12.2618032,4030408,Ti Prambei,Tiruom Khet,279.7169948
104.7892264,12.41158756,4040101,Kangkaeb,Hun Sen Kampong Leng,16295.25573
104.7749269,12.41421661,4040102,Thlok,Hun Sen Kampong Leng,16031.34523
104.758621,12.41743996,4040103,Ae Lech,Hun Sen Kampong Leng,15942.41456
104.7499951,12.41307343,4040104,Kandal,Hun Sen Kampong Leng,15312.74587
104.7992803,12.35411775,4040201,Dar,Hun Sen Kampong Leng,11414.94327
104.8042297,12.36544324,4040202,Thnal,Hun Sen Kampong Leng,12721.62046
104.8058948,12.39005051,4040203,Chrolong,Hun Sen Kampong Leng,15035.0999
104.8060084,12.39813505,4040204,Prasat,Hun Sen Kampong Leng,15799.50829
104.8017847,12.39946132,4040205,Kuy,Hun Sen Kampong Leng,15694.25658
104.7283228,12.27595156,4040301,Kampong Boeng,Hun Sen Kampong Leng,267.1872693
104.7291017,12.27861098,4040302,Kaeng Ta Sok,Hun Sen Kampong Leng,351.4844047
104.7075583,12.27687969,4040303,T'uor Rolum,Hun Sen Kampong Leng,2527.555673
104.7164794,12.27552357,4040304,Stueng Sandaek,Hun Sen Kampong Leng,1555.594019
104.7683354,12.25146349,4040305,Kaoh K'aek,Hun Sen Kampong Leng,4896.992336
104.7843761,12.24509214,4040306,Doun Viet,Hun Sen Kampong Leng,6751.135365
104.6182287,12.51401875,4040401,Thnal Chheu Teal,Hun Sen Baribo,19087.73337
104.5891866,12.52259373,4040402,Peam Khnang,Hun Sen Baribo,17202.7774
104.5395088,12.53510972,4040403,Slat,Hun Sen Baribo,14933.51413
104.7231918,12.35477444,4040501,Pou,Hun Sen Kampong Leng,8761.662776
104.7005632,12.32325375,4040502,Samraong,Hun Sen Kampong Leng,6182.459134
104.7241572,12.35520948,4040503,Peam Tonlea,Hun Sen Kampong Leng,8800.348771
104.7160678,12.35900826,4040504,Thmei,Hun Sen Kampong Leng,9329.079798
104.7248736,12.35617781,4040505,Damnak Kakaoh,Hun Sen Kampong Leng,8901.114801
104.7009332,12.34572599,4040506,Kampong Ba Chen,Hun Sen Kampong Leng,8376.352956
104.6304936,12.38661299,4040601,Pralay Meas,Hun sen Rolea Pa-ir,11683.26522
104.6250959,12.39146163,4040602,Krang Phtel,Hun sen Rolea Pa-ir,11890.78475
104.5757888,12.44717424,4040603,Kramal,Hun Sen Baribo,11661.62905
104.6442789,12.43728969,4040604,Anlong Kanhchoh,Hun sen Rolea Pa-ir,17365.3956
104.6235611,12.37758771,4040605,Ta Daok,Hun sen Rolea Pa-ir,10445.92738
104.6339516,12.35428926,4040606,Kaoh Ruessei,Hun sen Rolea Pa-ir,8986.701055
104.8451391,12.34476101,4040701,Samraong Saen,Hun Sen Kampong Leng,14581.44493
104.845555,12.34144244,4040702,Paprak,Hun Sen Kampong Leng,14432.34091
104.765784,12.30844172,4040801,Chambak Khpos,Hun Sen Kampong Leng,5238.652856
104.7798395,12.31589585,4040802,Knong,Hun Sen Kampong Leng,6930.182767
104.7836004,12.31667656,4040803,Cheung Kruos,Hun Sen Kampong Leng,7302.688422
104.7901594,12.32624924,4040804,Lvea,Hun Sen Kampong Leng,8526.309061
104.7969087,12.3401264,4040805,Ta Lat,Hun Sen Kampong Leng,10107.22807
104.7304592,12.29996295,4040901,Trangel,Hun Sen Kampong Leng,2661.808018
104.7229814,12.30113107,4040902,Trabaek,Hun Sen Kampong Leng,2916.72785
104.7261354,12.3014598,4040903,Chres,Hun Sen Kampong Leng,2871.846795
104.7507761,12.29764008,4040904,Tumnob,Hun Sen Kampong Leng,3242.123471
104.7419446,12.29145548,4040905,Trapeang Meas,Hun Sen Kampong Leng,2106.05614
104.7314209,12.28572111,4040906,Andoung Ronuk,Hun Sen Kampong Leng,1088.935565
104.7299234,12.28434509,4040907,Khlaeng Poar,Hun Sen Kampong Leng,939.1539449
104.8399963,11.97830095,4050101,Stueng Snguot,Batheay,11040.65618
104.7848443,11.88915125,4050102,Kien Khleang,Tep Pranam,8074.229221
104.8056754,11.89433011,4050103,Veal Sbov,Hun Sen Koh Chen,8531.32575
104.8120611,11.99516742,4050104,K'aek Pong,Samdech Akka Moha Pothisal Chea Sim,9611.296776
104.833302,11.99024325,4050105,Ampil Tuek,Batheay,11730.13303
104.8314512,11.96781475,4050106,Baek Chan,Batheay,12118.26048
104.8373168,11.95849455,4050107,Ou Mal,Batheay,11726.49814
104.8154958,11.90158043,4050108,Bak Phnum,Hun Sen Koh Chen,9307.112643
104.7964702,11.98614036,4050109,Kbal Kaoh,Samdech Akka Moha Pothisal Chea Sim,8222.091056
104.8230399,11.93620317,4050110,Khla Krohuem,Preah Bat Samdech Sihak Mony,11751.54437
104.8012231,12.00581291,4050111,Sdei Banlich,Samdech Akka Moha Pothisal Chea Sim,8293.465917
104.6450056,12.01026119,4050201,Andoung Tramung,Samaki Meanchey,6672.431932
104.7176865,11.95864386,4050202,Chrak Romiet,Preah Bat Samdech Sihak Mony,1795.885273
104.719936,11.97718477,4050203,Srae Pis,Samdech Akka Moha Pothisal Chea Sim,3756.721098
104.7002168,12.00909597,4050204,Prey Pear,Samdech Akka Moha Pothisal Chea Sim,2726.022013
104.69371,12.00350926,4050205,Sna Pechr,Samdech Akka Moha Pothisal Chea Sim,3520.659098
104.6851382,12.02024773,4050206,Chhuk Kranhas,Samdech Akka Moha Pothisal Chea Sim,4485.532942
104.7214117,12.00709221,4050207,Krasah Thmei,Samdech Akka Moha Pothisal Chea Sim,578.5653454
104.6601963,12.0202999,4050208,Trapeang Chrov,Samdech Akka Moha Pothisal Chea Sim,7154.350841
104.6675245,12.00763922,4050209,Trapeang Khtum,Samdech Akka Moha Pothisal Chea Sim,6288.071047
104.6872855,12.00643215,4050210,Tuol,Samdech Akka Moha Pothisal Chea Sim,4155.12945
104.7229728,11.98964033,4050211,Ou Rung,Samdech Akka Moha Pothisal Chea Sim,2347.972003
104.7104101,12.01235323,4050212,Sdok Lech,Samdech Akka Moha Pothisal Chea Sim,1619.793772
104.6355325,12.0526794,4050213,Srae Sar,Samaki Meanchey,10546.56211
104.6597068,12.04431793,4050214,Chrolong Kaisna,Samdech Akka Moha Pothisal Chea Sim,8037.07958
104.7597788,11.9388873,4050301,Trapeang Pnov,Preah Bat Samdech Sihak Mony,4859.380802
104.7488487,11.96999565,4050302,Serei Chhaom,Preah Bat Samdech Sihak Mony,4746.779144
104.7619889,11.963505,4050303,Veal Lvieng,Preah Bat Samdech Sihak Mony,5584.908453
104.7621314,11.96866883,4050304,Ou,Preah Bat Samdech Sihak Mony,5858.158229
104.7597017,11.97417411,4050305,Chumteav Sokh,Samdech Akka Moha Pothisal Chea Sim,5520.21391
104.7524405,11.97953949,4050306,Saray Andaet,Samdech Akka Moha Pothisal Chea Sim,4550.964438
104.739207,11.97687781,4050307,Kanhchoung,Samdech Akka Moha Pothisal Chea Sim,4044.990742
104.7240213,11.97024361,4050308,Prey Pis,Preah Bat Samdech Sihak Mony,3203.515591
104.7576069,11.94390446,4050309,Kbal Damrei,Preah Bat Samdech Sihak Mony,4608.086528
104.7494082,11.94093107,4050310,Prab Phcheah,Preah Bat Samdech Sihak Mony,3717.49177
104.7555609,11.9518246,4050311,Chramoh Chruk,Preah Bat Samdech Sihak Mony,4500.708653
104.7653606,11.95195053,4050312,Chak,Preah Bat Samdech Sihak Mony,5547.669162
104.7601115,11.9573811,4050313,Dak Snet,Preah Bat Samdech Sihak Mony,5145.802068
104.7505151,11.95569069,4050314,Chumteav,Preah Bat Samdech Sihak Mony,4098.733321
104.7622661,11.93010837,4050401,Kampong Tralach Leu,Preah Bat Samdech Sihak Mony,5295.686511
104.7830239,11.91526699,4050402,Kampong Tralach Kraom,Hun Sen Kampong Tralach,7952.622559
104.7578758,11.9202836,4050403,Neak Ta Hang,Hun Sen Kampong Tralach,5160.158464
104.7785375,11.91009976,4050404,Samretthi Chey,Hun Sen Kampong Tralach,7634.475456
104.7942088,11.91553764,4050405,Preaek Kanlang,Preah Bat Samdech Sihak Mony,9096.762512
104.7930726,11.94849065,4050406,Kampong Kdar,Preah Bat Samdech Sihak Mony,8492.515753
104.799934,11.94762746,4050407,Kien Roka,Preah Bat Samdech Sihak Mony,9231.290544
104.7308013,11.86635189,4050501,Oknha Pang,Oudong,4768.286067
104.7481942,11.86294049,4050502,Trapeang Chambak,Tep Pranam,4468.808156
104.7240152,11.84903643,4050503,Phsar Trach,Oudong,3163.497294
104.7082956,11.89389352,4050504,Anlong Tnaot,Hun Sen Kampong Tralach,4171.648106
104.7523276,11.87114645,4050505,Srah Chak,Tep Pranam,5337.946893
104.7586433,11.86222614,4050506,Voat,Tep Pranam,4382.762777
104.7316631,11.84883578,4050507,Trapeang Samraong,Oudong,2847.999537
104.7275998,11.90037878,4050508,Boeng Kak,Hun Sen Kampong Tralach,3839.848326
104.7171473,11.94723978,4050601,Chrak Romiet,Preah Bat Samdech Sihak Mony,553.5825537
104.7194358,11.93668858,4050602,Sala Lekh Pram,Preah Bat Samdech Sihak Mony,790.891102
104.723467,11.93722613,4050603,Ou Ruessei,Preah Bat Samdech Sihak Mony,1067.241536
104.7360107,11.92929819,4050604,Srae Prei,Hun Sen Kampong Tralach,2639.978018
104.7364949,11.92246192,4050605,Chan Kiek,Hun Sen Kampong Tralach,2860.365889
104.7238473,11.92443932,4050606,Kralanh,Hun Sen Kampong Tralach,1517.959174
104.7183837,11.92388226,4050607,Khnong,Hun Sen Kampong Tralach,1097.749827
104.714206,11.91435548,4050608,Leach,Hun Sen Kampong Tralach,1907.95002
104.7089726,11.93927336,4050701,Ta Ak,Preah Bat Samdech Sihak Mony,780.278507
104.7090264,11.93188507,4050702,Soben,Hun Sen Kampong Tralach,312.723509
104.7047668,11.92187879,4050703,Ta Kol,Hun Sen Kampong Tralach,1311.003319
104.7031591,11.92241969,4050704,Stueng,Hun Sen Kampong Tralach,1377.276664
104.6934827,11.93623645,4050705,Prey Sak,Hun Sen Kampong Tralach,2070.249191
104.6857723,11.9406953,4050706,Peani,Hun Sen Kampong Tralach,3019.283936
104.6676968,11.94940122,4050707,Kok,Hun Sen Kampong Tralach,5202.58393
104.6780583,11.94018919,4050708,Tuol Serei,Hun Sen Kampong Tralach,3805.67439
104.6907875,11.92388042,4050709,Krang Ta Aek,Hun Sen Kampong Tralach,2443.181785
104.72628,12.05286472,4050801,Khnay Kakaoh,Samdech Akka Moha Pothisal Chea Sim,4657.39708
104.720221,12.06575428,4050802,Tuek L'ak,Samdech Akka Moha Pothisal Chea Sim,6105.364153
104.7295266,12.05873692,4050803,Kbal Thnal,Samdech Akka Moha Pothisal Chea Sim,5326.106291
104.7535265,12.0679471,4050804,Ta Sokh,Samdech Akka Moha Pothisal Chea Sim,7035.201981
104.7448403,12.06159094,4050805,Ta Sou,Samdech Akka Moha Pothisal Chea Sim,6013.58115
104.7472229,12.06841169,4050806,Doun Toy,Samdech Akka Moha Pothisal Chea Sim,6810.777162
104.755463,12.06026208,4050807,Ta Nob,Samdech Akka Moha Pothisal Chea Sim,6388.485563
104.7565057,12.06558944,4050808,Chambak Ph'aem,Samdech Akka Moha Pothisal Chea Sim,6954.809109
104.749178,12.06071769,4050809,Kralanh,Samdech Akka Moha Pothisal Chea Sim,6109.686156
104.7725293,12.06638976,4050810,Kampong Prasat,Samdech Akka Moha Pothisal Chea Sim,8023.53832
104.7038971,12.05408074,4050811,Pravoek Pong,Samdech Akka Moha Pothisal Chea Sim,5322.170726
104.6977537,12.05852819,4050812,Khnay Kakaoh Thmei,Samdech Akka Moha Pothisal Chea Sim,6068.576927
104.7104604,12.0168568,4050901,Boeng Kak,Samdech Akka Moha Pothisal Chea Sim,1740.564926
104.7201351,12.02450817,4050902,La Peang,Samdech Akka Moha Pothisal Chea Sim,1617.221644
104.735081,11.98807853,4050903,Ou Rung,Samdech Akka Moha Pothisal Chea Sim,2728.942923
104.7296601,12.01716542,4050904,Samraong,Samdech Akka Moha Pothisal Chea Sim,858.6018865
104.7296514,12.00741682,4050905,Svay Kraom,Samdech Akka Moha Pothisal Chea Sim,609.3137266
104.7332158,12.02598598,4050906,Souvong,Samdech Akka Moha Pothisal Chea Sim,1896.239289
104.7379517,12.01172025,4050907,Snay,Samdech Akka Moha Pothisal Chea Sim,1391.930269
104.7481193,12.00377155,4050908,Svay Bakav,Samdech Akka Moha Pothisal Chea Sim,2611.65917
104.7557919,12.04205837,4050909,Voat Thmei,Samdech Akka Moha Pothisal Chea Sim,4802.611685
104.7469486,12.03748366,4050910,Thlok Yol,Samdech Akka Moha Pothisal Chea Sim,3786.271319
104.7472053,12.03815309,4050911,Ta Kaoh,Samdech Akka Moha Pothisal Chea Sim,3861.585396
104.7549757,12.05050402,4050912,Trapeang Preal,Samdech Akka Moha Pothisal Chea Sim,5460.559718
104.7391076,12.05141202,4050913,Banteay Meas,Samdech Akka Moha Pothisal Chea Sim,4743.257677
104.7621902,12.01679711,4050914,Sampoar,Samdech Akka Moha Pothisal Chea Sim,4081.306958
104.7739242,12.01356937,4050915,Kampong Ta Ches,Samdech Akka Moha Pothisal Chea Sim,5312.760583
104.6913539,11.95077566,4051001,Daeum Popel,Preah Bat Samdech Sihak Mony,2761.280325
104.678451,11.95767925,4051002,Snang Mom,Preah Bat Samdech Sihak Mony,4346.694049
104.6674928,11.96602241,4051003,Thma Edth,Preah Bat Samdech Sihak Mony,5815.99145
104.6574203,11.97070371,4051004,Ko,Samaki Meanchey,5267.388195
104.6374132,11.98613334,4051005,Trapeang Kdar,Samaki Meanchey,4094.912724
104.6639178,12.17401029,4060101,Spok Reach,Bun Rany Hun Sen Rolea Pa-ir,624.3348583
104.6661087,12.17142663,4060102,Andoung Snay,Bun Rany Hun Sen Rolea Pa-ir,727.453403
104.6729019,12.15602535,4060103,Andoung Chrey,Bun Rany Hun Sen Rolea Pa-ir,2441.233358
104.684075,12.14134126,4060104,Char Thmei,Bun Rany Hun Sen Rolea Pa-ir,4364.33995
104.710494,12.13096357,4060105,Tbaeng,Bun Rany Hun Sen Rolea Pa-ir,6906.058366
104.717706,12.13333128,4060106,Pahi,Bun Rany Hun Sen Rolea Pa-ir,7271.606668
104.7072798,12.15392068,4060107,Bampong Phchoek,Bun Rany Hun Sen Rolea Pa-ir,4984.538175
104.5627631,12.28475306,4060201,Preal,Hun sen Rolea Pa-ir,1980.471489
104.5344876,12.25799379,4060202,Thma Reab,Hun sen Rolea Pa-ir,6220.837437
104.5509548,12.25283061,4060203,Phlov Kou,Hun sen Rolea Pa-ir,5460.725961
104.5232909,12.27196387,4060204,Toap Srov,Hun sen Rolea Pa-ir,6458.022411
104.565104,12.29838443,4060205,Toap Tbaeng,Hun sen Rolea Pa-ir,1486.278068
104.5684149,12.30947626,4060206,Chheu Neak,Hun sen Rolea Pa-ir,1979.206876
104.54543,12.30576759,4060207,Sdok Kabbas,Hun sen Rolea Pa-ir,3774.517979
104.5316231,12.2660009,4060208,Trapeang Phkoam,Hun sen Rolea Pa-ir,5951.259242
104.548678,12.27783952,4060209,Ou Leach,Hun sen Rolea Pa-ir,3687.575068
104.5418133,12.26472499,4060210,Ruessei Duoch,Hun sen Rolea Pa-ir,5132.067925
104.6151125,12.12670572,4060301,Ta Lou,Bun Rany Hun Sen Rolea Pa-ir,8076.322201
104.6428312,12.09845605,4060302,Trapeang Popel,Bun Rany Hun Sen Rolea Pa-ir,9184.420017
104.6173933,12.13200811,4060303,Pring Kaong,Bun Rany Hun Sen Rolea Pa-ir,7493.618232
104.6206262,12.13350466,4060304,Luong,Bun Rany Hun Sen Rolea Pa-ir,7123.041311
104.6261301,12.13437123,4060305,Andoung Chek,Bun Rany Hun Sen Rolea Pa-ir,6629.931487
104.630596,12.13491077,4060306,Tuek Chenh,Bun Rany Hun Sen Rolea Pa-ir,6258.154329
104.6406315,12.09412157,4060307,Souphi,Bun Rany Hun Sen Rolea Pa-ir,9713.989235
104.6281771,12.1428383,4060308,Tang Bampong,Bun Rany Hun Sen Rolea Pa-ir,5820.505688
104.6478939,12.09190626,4060309,Damnak Kei,Bun Rany Hun Sen Rolea Pa-ir,9737.041
